"","validationtext","y_val","predictions"
"1","the poet went to hospital",1,0.999744236469269
"2","it was in france",0,0.00534909963607788
"3","the poet was able to meet his grannie again",1,0.999980807304382
"4","he was wounded in france and went home to the hosptal near the town where his gran was living",1,1
"5","it makes you feel gloomy and creates sadness before she arrives",0,0.00319766998291016
"6","he would neer go back to war",1,0.315050482749939
"7","sorry for him",0,0.00228804349899292
"8","seizing the chance to see grannie",1,0.820756316184998
"9","he had to stay in a hospital ward",1,0.999686300754547
"10","it let him get close to his grannie again",1,0.9999840259552
"11","not seeing his granny",0,0.353873670101166
"12","grannie had become very old",0,0.0569906532764435
"13","he saw grannie again",1,0.999832451343536
"14","he was brought near his grandmothers home",1,1
"15","she got wanded",0,0.113822370767593
"16","he went back to a little town where he saw his grannie again",1,0.999999761581421
"17","he was a soldier",0,0.0209148526191711
"18","he realized how close he was to the town she lived in",1,0.99999874830246
"19","he gets to see his grannie",1,0.999778509140015
"20","happiness",0,0.0311610102653503
"21","got wounded lame back home in hospatal",1,0.999983549118042
"22","he had to go to the ward",1,0.991461217403412
"23","very lame",1,0.998383700847626
"24","to bring them back to gather  to reunight them",1,0.998666226863861
"25","it made you give symapthy",0,0.0184085071086884
"26","he went to a hospital near his granny",1,0.999995112419128
"27","it brought him closer to her",1,0.999874472618103
"28","she became tiny and frail",0,0.0149528980255127
"29","it made the poem sound sad",0,2.6702880859375e-05
"30","that he was hurt from war",0,0.00270789861679077
"31","had to go hospital",1,0.618558287620544
"32","he became united with her again",1,0.0156657993793488
"33","visit",0,0.0255688428878784
"34","he got to visit his grannie",1,0.998282194137573
"35","the poet got to see his grannie",1,0.999806761741638
"36","saded",0,0.0457499027252197
"37","he realised the circumstances",0,0.00156262516975403
"38","so he remembers what it was like with his granny",0,0.00112450122833252
"39","his day got lit up",0,0.0360778868198395
"40","he was near to his grannies town",1,0.999999761581421
"41","broke then she came a soldier",0,0.961102664470673
"42","because it goes back a bit before when it said she would protect him from his fear",0,0.00583618879318237
"43","his granney was little and small",0,0.0205468535423279
"44","he had to go back home",1,0.999978423118591
