"","validationtext","y_val","predictions"
"1","that he could see his granny again",1,0.998559236526489
"2","he did not get to see his grannie",0,0.977941393852234
"3","he could finally see his grannie again",1,0.999913454055786
"4","it brought him and his grannie together",1,0.993825852870941
"5","he was sent to a town near where grannie lived",1,0.99999988079071
"6","he got put in hospital",1,0.987083613872528
"7","he was in a hospital near where his granny lived",1,0.999999940395355
"8","it made the poem sound sad",0,0.000677406787872314
"9","it made the story much more serios",0,0.00312167406082153
"10","he was in his grannys town",1,0.971051156520844
"11","that he saw his granny but she was small but he loved her still any way",1,0.0210426449775696
"12","he gets to see his grannie",1,0.99430900812149
"13","home in hospital",1,0.993026912212372
"14","brought him close to where granie lived  grannie visited him",1,0.999951124191284
"15","that he was a soldier and there was a war",0,0.00869306921958923
"16","someone got woonded",0,0.0107920467853546
"17","she got wanded",0,0.010610967874527
"18","he would neer go back to war",1,0.216968029737473
"19","it brought him close to this grannies small town where she lived",1,1
"20","to show you that when he's still older he still loves her",0,0.241964995861053
"21","it said he was wounded",0,0.0048699676990509
"22","the effect was that he would be badly injured or he even might of died",0,0.0407286286354065
"23","there wasn't going to be any more trouble from the war",0,0.00244992971420288
"24","his grannie shrank",0,0.378925144672394
"25","that he was still very lame",1,0.996163666248322
"26","that he was brought back in the small town",0,0.888231515884399
"27","circumstance",0,0.00521448254585266
"28","the poet went to hospital",1,0.988922238349915
"29","he went to a hospital near home",1,0.999750971794128
"30","he didnent feel safe",0,0.0250608325004578
"31","and was wounded while in france",0,0.00034254789352417
"32","it helped him see his grandma again",1,0.997779130935669
"33","he got to ask grannie to visit",0,0.31866055727005
"34","he was brought to the small town where she was living in",1,0.999998688697815
"35","he got wounded and was sent to hospital",1,0.968793272972107
"36","broke",0,0.0160563588142395
"37","it shows how much he cared",0,0.00508007407188416
"38","it brought him near the town where his granny was living",1,0.999999761581421
"39","he came to the place where grannie lived",1,0.999990582466125
"40","that grannie was now old",0,0.0178710520267487
"41","he broke down",0,0.0226368308067322
"42","he had to get sent home so he had a chance to see his grannie",1,0.999885082244873
"43","a solidier and was wounded while in france",0,0.00023198127746582
"44","the poet wanted to see his grannie again",0,0.987194657325745
"45","it says he was wounded which means injured",0,0.00678983330726624
"46","a quite dark effect sad",0,0.000246882438659668
"47","grannie got smaller",0,0.00576817989349365
"48","he got to see his grannie again",1,0.999721646308899
"49","his grannie could visit him in hospital",1,0.972680449485779
"50","a soldier got wounded",0,0.00165840983390808
"51","he was home",1,0.865093946456909
"52","he was brought to where his grannie lived",1,0.99999988079071
