"","validationtext","y_val","predictions"
"1","he couldn't see granny",0,0.018262654542923
"2","it had brought him close to his grannie",1,0.984791338443756
"3","he had to go to the hospital",1,0.962523937225342
"4","he was in hostpital",1,0.0293604135513306
"5","when the poet was in hospital he felt lame",1,0.996435523033142
"6","it makes you feel sorry for them",0,0.000672012567520142
"7","it had brought him closer to where she was living",1,0.999331712722778
"8","it had brought him to where she was living still",1,0.997052729129791
"9","and was wounded",0,0.00182843208312988
"10","he was back in that small town where grannie was",1,0.999002397060394
"11","he started to write poems",0,0.0335466265678406
"12","it had brought him close to that small town where grannie was living still",1,0.999319076538086
"13","he decides to write a letter to his grannie and remembers what she did for him",0,0.0168451964855194
"14","he realized how close he was to the town she lived in",1,0.99341094493866
"15","still very lame",1,0.965417861938477
"16","it made the story much more serios",0,0.0108305513858795
"17","he got took to a hospital near the small village she lived in",1,0.997643232345581
"18","that he was near his grannie so she could visit him",1,0.988651156425476
"19","to show you that when he's still older he still loves her",0,0.0239311754703522
"20","people had to go hospital",0,0.947469413280487
"21","that the boy was getting injured becuse he whent into the war",0,0.00697135925292969
"22","because it's a war",0,0.0115342140197754
"23","brought him close to that small town",0,0.0479427874088287
"24","the poet was able to see his grannie",1,0.960833072662354
"25","his grannie came",1,0.946894288063049
"26","that he wounded while in france",0,0.000169157981872559
"27","he realised where he was",0,0.976316928863525
"28","he saw his granny again",1,0.98508358001709
"29","he got to see grannie again",1,0.99265992641449
"30","he got to see his granni again",1,0.983092546463013
"31","she was so weird",0,0.00385251641273499
"32","his leg",0,0.0232568979263306
"33","he was sent to a hospital but it was near where his granny lived",1,0.999957919120789
"34","he was very lame",1,0.977269291877747
"35","she was broke and became a soldier",0,0.00271636247634888
"36","that she whent back to her town",1,0.957486867904663
"37","i became a solider and was wounded",0,0.000874161720275879
"38","the boy got to see his grannie again",1,0.986623764038086
"39","he was hurt while in france",0,0.00019228458404541
"40","the poet went to hospital then went home",1,0.991029441356659
"41","he was close to his grannie",1,0.96568775177002
"42","war",0,0.00409162044525146
"43","sad",0,0.000372618436813354
"44","a soldier got wounded",0,0.000119507312774658
"45","having to go to hospital",1,0.95315420627594
"46","he went to hospital it was still very lame",1,0.995999097824097
"47","he went to the hospital near where his grannie was living",1,0.99963790178299
"48","granny had to visit him because he couldn't go to her",1,0.0623451173305511
"49","his grannie wasn't there to help",0,0.00245648622512817
"50","it brang him closer to the small town",0,0.247361093759537
"51","circimstanses had brought him close to the town where she was living still",1,0.999395728111267
"52","when he went home and he was in hospital and still lame wonded while in france",1,0.0191282629966736
"53","it brought him close to the small town where grannie lived",1,0.999941825866699
"54","he didn't get to see his grannie that often",0,0.855510592460632
"55","that it would make him get closer to the town she was living in",1,0.995830416679382
"56","he relised the circumstances",0,0.00343704223632812
"57","he becomes helpless again",0,0.158103227615356
"58","to get back home",1,0.981422781944275
"59","he was brought near the town his grannie lives",1,0.997798919677734
"60","his grannie shrank",0,0.390608549118042
"61","his grannie could visit him in hospital",1,0.98208475112915
"62","he went to hospital",1,0.980239868164062
"63","broke out and he became a soldier in france",0,0.000520020723342896
"64","he was brought close to the small town where his grannie lived",1,0.999963641166687
"65","his granny came to visit him",1,0.969026446342468
"66","he made his grannie worried",0,0.843916177749634
"67","the poet realised the circumstance",0,0.000649452209472656
"68","he asked his granni to visit",0,0.038545548915863
"69","he could write to grannie and ask her to come and visit",1,0.512378871440887
"70","good because his grannie came",1,0.973698079586029
"71","he was taken to his grannie's town",1,0.971307396888733
"72","he was wouned while he was in france",0,0.00494518876075745
"73","it was sad",0,0.000381559133529663
"74","seizing the chance to see grannie",1,0.255675315856934
"75","he was close to home",1,0.984173774719238
"76","realising that his grannie did so much for him",0,0.00931856036186218
"77","to see his grandmother",1,0.239590257406235
"78","the boy was in  the war he ask if is grany  him",0,0.024720311164856
"79","he was wounded when he became a soldier",0,0.00121310353279114
"80","she was still very lame",1,0.978205800056458
"81","he seized the chance to find s gran",0,0.0230952501296997
"82","saddness ",0,0.00452905893325806
"83","that circumstance had brought him close to that small town where is grannie was still living",1,0.994741559028625
"84","one effect is getting injured in france and going back home",1,0.9603191614151
"85","he went back to the town she was living in",1,0.995929360389709
"86","he was older and when grannie came she was small compared to him",0,0.956755042076111
"87","he was close to town where his granny was and living still",1,0.996077954769135
"88","he got to see grannie",1,0.965998291969299
"89","the sorrow and how she must have felt scared",0,0.0401552021503448
"90","it brought him closer to home",1,0.995657742023468
"91","he was wounded and could not walk",1,0.920597195625305
"92","his grannie came to see him",1,0.969609200954437
"93","it shows how much he cared",0,0.0206966400146484
"94","he returned home in hospital injured",1,0.962183833122253
"95","he got closer to the small town where she lived",1,0.999922275543213
"96","he got to come home",1,0.983368277549744
"97","smiled",0,0.00244468450546265
"98","it brought him close to where his grannie lived",1,0.999844551086426
"99","getting to see his grannie",1,0.956370949745178
"100","he was whonded",0,0.0117258727550507
"101","that the hospital he was at was near his grannies",1,0.993396401405334
"102","the effect is he had to go to hospital",1,0.968122363090515
"103","he got to see his gran again",1,0.988012433052063
"104","back in the hospital still very lame",1,0.996016383171082
"105","to ask to write to her and ask to see if she could visit",0,0.0332843959331512
"106","he was in the hospital during war",1,0.952365040779114
"107","the poet was able to meet his grannie again",1,0.995711088180542
"108","he was put in a hospital near his grannie was still living",1,0.993472456932068
"109","grannie got smaller",0,0.00254189968109131
"110","he was close to the small town that she was living in",1,0.985183358192444
"111","he was lam",1,0.00939112901687622
"112","he got brought to a small town near her",1,0.963484048843384
"113","that his is brave and storng",0,0.640796184539795
"114","it brought him to were his grannie stilll lived",1,0.995267987251282
"115","realising the circumstance",0,0.000542968511581421
"116","he was took to a hospitol near granny",1,0.861798882484436
"117","he went to a hospital near his granny",1,0.995825231075287
"118","the hospital was close to his grandma's house",1,0.968303680419922
"119","going back to his home town in hospital",1,0.997382283210754
"120","wounded and lame",1,0.0156485438346863
"121","worried for him",0,0.0039469301700592
"122","he could write to grannie",0,0.0257109701633453
"123","love",0,0.00524434447288513
"124","he was in hospitail",1,0.915825068950653
"125","it brought him to his grannie",1,0.964503884315491
"126","he had to get sent home so he had a chance to see his grannie",1,0.988628029823303
"127","critumstance",0,0.00799360871315002
"128","it made him think about her",0,0.00861313939094543
"129","saddnes",0,0.00611299276351929
"130","his grandmother went small",0,0.129245609045029
"131","the circumstance had brought me close to the small town where she was living still",1,0.998757839202881
"132","and was wounded while in france",0,7.32839107513428e-05
"133","hes bin brought back home",1,0.978039562702179
"134","he came back to his home hospital",1,0.992820620536804
"135","he got wounded and was sent to hospital",1,0.98582535982132
"136","wounded in france",0,0.000427991151809692
"137","he goes back to his home town's hospital",1,0.994491696357727
"138","frightening",0,0.00759392976760864
"139","happy because he had to leave the war and go home",1,0.966473639011383
"140","that he was alone",0,0.00310656428337097
"141","he became united with her again",1,0.0125260949134827
"142","it brought him closer to grannie",1,0.988053321838379
"143","he didnent feel safe",0,0.00561687350273132
"144","grannie couldn't visit him",0,0.00584501028060913
"145","that he couldn't walk",1,0.17505007982254
"146","it brought him close to that small town where she was living still",1,0.999281644821167
"147","he became a soldier",0,0.00168541073799133
"148","",0,0.00553452968597412
"149","war broke",0,0.0049821138381958
"150","the grannie would be alone",0,0.00211286544799805
"151","it made you feel sorry for the poet",0,0.000540256500244141
"152","tragic",0,0.00684225559234619
"153","that he was close to the small town",0,0.0102039575576782
"154","a solder was wounded",0,0.0002422034740448
"155","he could see her in hospital because the hospital was in the same town where grannie lived",1,0.999937891960144
"156","his granney was little and small",0,0.0453733503818512
"157","someone touched him as in hurting him",0,0.933025062084198
"158","it made him go to hospital which brought him closer to where she stayed",1,0.999702930450439
"159","that he was happy when she visited him",1,0.0327134728431702
"160","he got wounded in france and in hospital was lame",1,0.989143967628479
"161","he realised it had brought him close to a small town where she was still living",1,0.999511301517487
"162","he write to ask if she could visit him",0,0.071363240480423
"163","i believe its because this might also be about world war i or ii",0,0.00976714491844177
"164","he hurts his leg",1,0.216216534376144
"165","his grannie might be able to visit him",1,0.951111078262329
"166","the one effect was that ehen hes injured he goes to the town where granny lived",1,0.998867511749268
"167","it bought back memorys",0,0.0294058918952942
"168","he could write to his grannie",0,0.0513630509376526
"169","felt very lame",1,0.97533130645752
"170","sad  emotional",0,0.00104847550392151
"171","the grany felt so frail so small",0,0.00473570823669434
"172","years later war broke out",0,0.000312238931655884
"173","he was very weak",0,0.0913507342338562
"174","he went back to a little town where he saw his grannie again",1,0.998534083366394
"175","they broke out",0,0.00215411186218262
"176","that he saw his real granny",1,0.973853468894958
"177","mum arguin",0,0.0069575309753418
"178","he couldn't visit grannie she had to visit him",1,0.386797189712524
"179","he as near his granny vilage",1,0.995498776435852
"180","it made you feel sorry for him",0,0.000698000192642212
"181","that he could get grannie to come over",1,0.925889849662781
"182","he had been seized",0,0.005758136510849
"183","he was back in his grandmothers town",1,0.97595489025116
"184","that when he was in hospital he was near his grannie",1,0.99540913105011
"185","he couldn't be a soldier",1,0.000576227903366089
"186","it says the word wounded",0,0.000279515981674194
"187","that his grannie was very small",0,0.370849519968033
"188","going to hospital back at home",1,0.996729910373688
"189","it made him see how granny really was",0,0.022289514541626
"190","he was sent back to a hospital in the town where she lived",1,0.99973452091217
"191","and so i seized",0,0.00302252173423767
"192","that he was near wear grannie lived",1,0.998686134815216
"193","he wounded while in france",0,0.000157535076141357
"194","he hadn't realized that his grannie would change",0,0.020783007144928
"195","it brought him closer to the small town were she was still living",1,0.99598217010498
"196","back home in the hospital",1,0.984795093536377
"197","his grannie visiting him",1,0.827707827091217
"198","he went to his old town and saw his grannie",1,0.994231462478638
"199","he did not get to see his grannie",0,0.975160777568817
"200","that circumstance had brought the poet close to that small town where she was living still",1,0.998877048492432
"201","so circumstances could bring him back to where his granny lived",1,0.999853551387787
"202","a quite dark effect sad",0,0.000154018402099609
"203","so he would see his grannie",1,0.9392249584198
"204","because he was wounded he was close to his nan's house and she visited",1,0.970448017120361
"205","she came and i still",1,0.48509755730629
"206","to write a letter to his grannie to visit him",0,0.0954612493515015
"207","wounded ended up in hospitail still very lame",1,0.986108958721161
"208","that he can't write",0,0.00366592407226562
"209","heshe was brought closer were hisher grannie was still living",1,0.989176452159882
"210","she srunk",0,0.0208755433559418
"211","he went to a hospital near to where his gran lived",1,0.999900221824646
"212","he was sent to a hospital near where his grannie lived",1,0.999971210956573
"213","near his grama",1,0.955888271331787
"214","he saw his grandma",1,0.954390168190002
"215","they were able to see their grannie again who they had'nt seen for years",1,0.149437874555588
"216","he was able to see grannie",1,0.950899422168732
