"","validationtext","y_val","predictions"
"1","sadness",0,0.0155410468578339
"2","he went to a hospital close to his grannie",1,0.99892270565033
"3","so she could see him and make him happy",1,0.0313511788845062
"4","one effect was that he thought he was lame",1,0.96546870470047
"5","brought him back to the small town she lived in",1,0.999979197978973
"6","he was seing things",0,0.0538533627986908
"7","i believe its because this might also be about world war i or ii",0,0.029480367898941
"8","he could die",0,0.0624768733978271
"9","realising the circumstance",0,0.00756111741065979
"10","it made him think about her",0,0.0251944065093994
"11","he hadn't realized that his grannie would change",0,0.0237489938735962
"12","it made him realise that he needed someone beside him",0,0.027473121881485
"13","it says he was wounded which means injured",0,0.0233944654464722
"14","he had to go back home in the hospital",1,0.999072074890137
"15","it brought him closer to the small town were she was still living",1,0.9999920129776
"16","he got to see his gran",1,0.980472564697266
"17","it made the story much more serios",0,0.0128560066223145
"18","going to the hospital",1,0.979148089885712
"19","she was living still",0,0.995481252670288
"20","sad and heart breaking",0,0.0239322483539581
"21","it was in france",0,0.0214783549308777
"22","he had to stay hostpita",1,0.156729400157928
"23","he was wouned while he was in france",0,0.0247054696083069
"24","he was wounded",0,0.0265040397644043
"25","years later a war broke out and i was a soldier and was wounded",0,0.0210351347923279
"26","it says that back home in hospital",1,0.989305794239044
"27","he went back to the town she was living in",1,0.999826431274414
"28","he was close to home",1,0.993154644966125
"29","really sooy and panfuly",0,0.0281093418598175
"30","he was feeling lame",1,0.963138937950134
"31","that he was bored",0,0.0329538285732269
"32","that his grannie would help him feel better",0,0.82010406255722
"33","it makes you a bit worried and sorry that he got injured",0,0.0155804753303528
"34","he was back home",1,0.989141702651978
"35","still very calm",0,0.852049231529236
"36","it brought him near the town where his granny was living",1,0.999994874000549
"37","that she was six then eght in one minet",0,0.122056812047958
"38","they got injured",0,0.0372045636177063
"39","it had brought him to the hospital where his grannie lives",1,0.999911665916443
"40","his grannie was still there for you",0,0.0156464278697968
"41","he was in the hospital close to their grannie",1,0.997028470039368
"42","grannie had become very old",0,0.0384140014648438
"43","the one effect was that ehen hes injured he goes to the town where granny lived",1,0.999990701675415
"44","going to hospital back at home",1,0.998928666114807
"45","it said back home in hospital",1,0.989364504814148
"46","happy because he could see here again",1,0.996357083320618
"47","it brought him close to that small town",0,0.0642305016517639
