"","validationtext","y_val","predictions"
"1","it had brought him close to his grannie",1,0.99388861656189
"2","that he saw his granny but she was small but he loved her still any way",1,0.25329715013504
"3","he was wounded and went back home to hospital",1,0.996580362319946
"4","he went near the small town she lived in",1,0.999750971794128
"5","the poet was able to see his grannie",1,0.984165370464325
"6","i was wounded",0,0.0155819058418274
"7","he was close to the town where grannie lived",1,0.999965012073517
"8","that his grannie was very small",0,0.0559341311454773
"9","getting closer and visiting grannie",1,0.949952602386475
"10","it means he goes to hospital then grannie comes",1,0.975611567497253
"11","it brought him to where his gran lived",1,0.999775052070618
"12","it brought him to his grannie",1,0.974268794059753
"13","he had to stay in a hospital ward",1,0.922698855400085
"14","he had to go to the hospital",1,0.973630666732788
"15","that the hospital was near where his grannie lived",1,0.999969899654388
"16","he got closer too grannie's town",1,0.973591566085815
"17","he met his grannie again",1,0.982860803604126
"18","wanting so se his grandmar",0,0.73026180267334
"19","that he could get grannie to come over",1,0.921763837337494
"20","he went to hospital",1,0.987912833690643
"21","happy",0,0.0477738082408905
"22","it brought him to were his grannie stilll lived",1,0.998227119445801
"23","the small town brought her back to where she was living",1,0.999762117862701
"24","he could finally see his grannie again",1,0.994718194007874
"25","getting to see his grannie",1,0.973397552967072
"26","he gets to see him grannie again",1,0.992918133735657
"27","it was still lame",1,0.961971879005432
"28","i broke out and became a soilder",0,0.0202808380126953
"29","the boy was in  the war he ask if is grany  him",0,0.0480762720108032
"30","it makes you feel sad",0,0.00824013352394104
"31","one effect was he suddenly relized his was in the small town were his grannie lived",1,0.999080777168274
"32","you know that he was older",0,0.0260009169578552
"33","his grannie visiting him",1,0.0896680653095245
"34","it brought him closer to the small town were she was still living",1,0.999352812767029
"35","soilder was wounded in france",0,0.0334105789661407
"36","his granny could come and see him",1,0.992158651351929
"37","one effect was he got to see his nan",1,0.994664192199707
"38","it makes him see his grannie again",1,0.985631227493286
"39","he was in a hospital close to where she lived",1,0.999824285507202
"40","grannie was sad",0,0.0179721117019653
"41","it made the man get closer to the little town where his grannie lived",1,0.999958395957947
"42","he couldn't visit here anymore",0,0.0494964718818665
"43","because it says years later war broke out and i became a soldier and was wounded while in france",0,0.0249547362327576
"44","being a soldier",0,0.0298877656459808
"45","hes bin brought back home",1,0.99544882774353
"46","that he could't go home",0,0.98310399055481
"47","he could go back home",1,0.997131109237671
"48","he wounded while in france",0,0.016372948884964
"49","she wanted him to write to her",0,0.0391659140586853
"50","his effot was to be with grannie",0,0.172488272190094
"51","it made him want to visit and see his gran",0,0.975196301937103
"52","grannie became frail and small",0,0.0315942168235779
"53","he realised the circumstances",0,0.0291503071784973
"54","he went to a hospital near home",1,0.998628914356232
"55","he seized the chance to write and ask her to visit him",0,0.0759719014167786
"56","it says a soldier was wounded while in france",0,0.0110590159893036
"57","living near his grannie again",1,0.995256185531616
"58","he was close to his grandmother and she visited him",1,0.970241963863373
"59","he was back home in hospital was still very lame",1,0.999180972576141
"60","he was in hostpital",1,0.223164737224579
"61","the grannie coming back",0,0.235614001750946
"62","one of the effects was him being lame",1,0.9865962266922
"63","she was broke and became a soldier",0,0.0407686531543732
"64","in hospital still very lame",1,0.997328281402588
"65","saddness ",0,0.0322310924530029
"66","so circumstances could bring him back to where his granny lived",1,0.999953985214233
"67","brought him to a small town where his grannie still lived",1,0.999939560890198
"68","he said back home in hospital",1,0.994529068470001
"69","he became lame",1,0.95685863494873
"70","she remembered his granny",0,0.058459609746933
"71","he got brought to a small town near her",1,0.978188157081604
"72","he was sad",0,0.02215576171875
"73","he could meet his grannie",1,0.988364636898041
"74","his leg",0,0.839016318321228
"75","a soldier got wounded",0,0.0160474479198456
"76","he had to go to the hospital and was still very lame",1,0.99886566400528
"77","he was very lame",1,0.983389496803284
"78","it helped him see his grandma again",1,0.993789911270142
"79","that he was in a hospital near home",1,0.998746871948242
"80","shocked of the circumstance",0,0.0185589492321014
"81","he was taken to a hospital near where his grannie lived",1,0.999977111816406
"82","he can't walk properley",1,0.255045533180237
"83","he couldn't see granny",0,0.573378324508667
"84","he was brought to where his grannie lived",1,0.999801754951477
"85","that she was six then eght in one minet",0,0.19352787733078
"86","that he was wounded while in france",0,0.0153908729553223
"87","he could see his grannie",1,0.992386817932129
"88","that he was near to where his grannie lived",1,0.999893546104431
"89","it made the poem sound sad",0,0.0149680972099304
"90","he was near whair she lived",1,0.998358011245728
"91","he had got brought to a town where she was living still",1,0.999450385570526
"92","he went to hospital it was still very lame",1,0.997091948986053
"93","he got put in hospital",1,0.994913935661316
"94","i became a soldier and was wounded while in france",0,0.0126368999481201
"95","wald hi maket",0,0.0863308012485504
"96","he went back home to the hospital",1,0.994893014431
"97","he was in a hospital near where his granny lived",1,0.999917328357697
"98","he wanted his grannie",0,0.067513644695282
"99","she came and i still",1,0.967543244361877
"100","he got close to the town where his granny was",1,0.998929738998413
"101","he got to see her again",1,0.994920372962952
"102","wanting the grannie to come and see him",0,0.981537938117981
"103","he was sent to a town near where grannie lived",1,0.999962210655212
"104","she was near the small town where his granny lived",1,0.999882936477661
"105","she visited him and made him feel warm",1,0.0676045715808868
"106","he would see his grannie again",1,0.985692977905273
"107","he got to see grannie in hospital",1,0.994593143463135
"108","he couldn't see her",0,0.821919083595276
"109","it made him go to hospital which brought him closer to where she stayed",1,0.99944657087326
"110","it said the hospital was lame",0,0.987415432929993
"111","his hospital is near where she is living",1,0.999922513961792
"112","a shock",0,0.0174133777618408
"113","wounded ended up in hospitail still very lame",1,0.996323943138123
"114","one effect was that because he was injured he went to the hospital where his grannie lived",1,0.99998414516449
"115","that grannie had to be in hositbal",0,0.943571925163269
"116","a soldier was wounded while in france",0,0.00981834530830383
"117","there wasn't going to be any more trouble from the war",0,0.0253549218177795
"118","it brought him close to the town where she was living still",1,0.999836087226868
"119","the circumstance had brought him close to the small town where she was living still",1,0.99970543384552
"120","when he went home and he was in hospital and still lame wonded while in france",1,0.0396969020366669
"121","he was wouned while he was in france",0,0.0330803692340851
"122","he is brave",0,0.0663509368896484
"123","brought him close to where granie lived  grannie visited him",1,0.986999750137329
"124","the poet went to hospital",1,0.985843420028687
"125","to write and ask if she could visit me",0,0.0702590346336365
"126","it brought the poet and the grannie together again",1,0.96062046289444
"127","that he had realised the the circumstance",0,0.0260122716426849
"128","hospital very lame",1,0.986599326133728
"129","going to the hospital",1,0.961641430854797
"130","broke out and he became a soldier in france",0,0.0471675097942352
"131","back in hospital very lame",1,0.996726989746094
"132","he was wounded",0,0.0347871482372284
"133","years later war broke out",0,0.0181072652339935
"134","that she got injered in war then brought to a small town",0,0.0689771175384521
"135","he would get to see his grannie",1,0.969519138336182
"136","he would neer go back to war",1,0.384134650230408
"137","back home in hospital still very lame",1,0.99896514415741
"138","he came back to the small town where she was living still",1,0.999691009521484
"139","he got to come home",1,0.997055649757385
"140","his grannie was still there for you",0,0.0235070586204529
"141","that he was in hospital after war",1,0.934321343898773
"142","back home in the hospitail",1,0.951161861419678
"143","it says i became a soilder and was wounded in france",0,0.037688285112381
"144","very lame",1,0.940364480018616
"145","he could die",0,0.0877172648906708
"146","he realised where he was",0,0.989039778709412
"147","hobbled throug the ward were i lay",0,0.198344647884369
"148","his gran lived there",1,0.797937572002411
"149","war broke",0,0.024743527173996
"150","his granny visits him",1,0.0940363109111786
