"","validationtext","y_val","predictions"
"1","he had been seized",0,0.0431771576404572
"2","she was shocked",0,0.118823528289795
"3","it says that a solider and was wounded while in france",0,0.015900731086731
"4","he was near the place his grannie was living",1,0.998314380645752
"5","that she was six then eght in one minet",0,0.878220736980438
"6","realized cirumstane had brought him close to that small town",0,0.536651849746704
"7","he got to see granny again",1,0.99887216091156
"8","going home in the hospital and grannie visiting",1,0.997951984405518
"9","really sooy and panfuly",0,0.0510959029197693
"10","he hurts his leg",1,0.329543888568878
"11","it brought me close to that small town",0,0.0529880523681641
"12","he could meet his grannie",1,0.995237708091736
"13","grannie got smaller",0,0.0341252982616425
"14","he was taken to hospital",1,0.990629076957703
"15","and so i seized",0,0.0339169502258301
"16","happiness",0,0.0615439116954803
"17","he realised how close he was to the town she lived in",1,0.999755501747131
"18","lame in hositill",1,0.580647826194763
"19","his grannie came to see him",1,0.988986730575562
"20","that he was brought back in the small town",0,0.919269979000092
"21","he would neer go back to war",1,0.966580271720886
"22","a quite dark effect sad",0,0.0139772593975067
"23","i became a solider and was wounded",0,0.0663197934627533
"24","the circumstance had brought him close to the small town where she was living still",1,0.999881505966187
"25","the poet was wounded",0,0.0420534014701843
"26","hospital very lame",1,0.99647319316864
"27","it creates atmosphere and shows that without his grannie he maybe isn't so safe but she is always there for him",0,0.616169631481171
"28","that he ended up near his gran",1,0.998804986476898
"29","he was put in a small town where she was living still",1,0.998836159706116
"30","he was in a hospital near his grannie's town",1,0.999519348144531
"31","it says he was wounded which means injured",0,0.0494872033596039
"32","he asked her to vist him",0,0.293189734220505
"33","his grannie being shoked",0,0.488793909549713
"34","he remembered his granny",0,0.13788041472435
"35","hobbled throug the ward were i lay",0,0.98611581325531
"36","he was in the hospital in a small town where she was livin",1,0.99606066942215
"37","he got to see his gran",1,0.991188406944275
"38","i seized",0,0.0406722724437714
"39","it had brought him close to the small town",0,0.489300191402435
"40","so he would see his grannie",1,0.989970207214355
"41","that he got to see his grannie again",1,0.999651789665222
"42","",0,0.0525559484958649
"43","he had to go to the hospital and was still very lame",1,0.999601304531097
"44","he rememberd that he was not alone",0,0.856064796447754
"45","he had to go to the hospital",1,0.992513298988342
"46","that he was wounded while in france",0,0.0221414268016815
"47","became a soldier",0,0.02030348777771
"48","a solidier and was wounded while in france",0,0.0158150196075439
"49","he was given an opertunity to see her again",1,0.99763298034668
"50","that she whent back to her town",1,0.970673441886902
"51","it brought him close to this grannies small town where she lived",1,0.999993085861206
"52","had to go into hospital",1,0.981733083724976
