"","validationtext","y_val","predictions"
"1","she would stand mountainous between me and my fear",0,0.0841940343379974
"2","",0,0.0354034304618835
"3","he was close to town where his granny was and living still",1,0.997076511383057
"4","sorry for him",0,0.0209698081016541
"5","it brought him to the town where grannie lived",1,0.999545574188232
"6","saddness ",0,0.0319256782531738
"7","that he was close to the small town",0,0.0454612374305725
"8","that he could get grannie to come over",1,0.867679119110107
"9","he had to go hospital",1,0.981993079185486
"10","he was injured in france",0,0.0294034481048584
"11","he was able to see the grannie",1,0.97391813993454
"12","that he was alone",0,0.0196738839149475
"13","he was near whair she lived",1,0.99915885925293
"14","one effect was he got to see his nan",1,0.996949791908264
"15","he had been seized",0,0.0301443338394165
"16","he got clocer to home",1,0.985936164855957
"17","happy because he had to leave the war and go home",1,0.986684441566467
"18","the effect was sadness",0,0.0239431262016296
"19","he was very lame",1,0.988250434398651
"20","he was in hospital in the town where grannie lived",1,0.999735713005066
"21","he wanted his granny",0,0.0477080643177032
"22","he was close to his granny",1,0.943593382835388
"23","soilder was wounded in france",0,0.0234935283660889
"24","war breaking out",0,0.0188841223716736
"25","the poet wanted to see grannie",0,0.199591279029846
"26","i became a solider and was wounded",0,0.0230434834957123
"27","hospital",0,0.935369610786438
"28","he was in hospital near a small town where his grannie lives",1,0.999951004981995
"29","it made him want to visit and see his gran",0,0.972095131874084
"30","he had realised the circumstance",0,0.0237016379833221
"31","he was in the hospital in a small town where she was livin",1,0.994919657707214
"32","realised suddenly that circumstance",0,0.0211084187030792
"33","passive voice",0,0.031000018119812
"34","because she was very mean",0,0.924776315689087
"35","he was given an opertunity to see her again",1,0.991966247558594
"36","he was in a hospital close to where she lived",1,0.999848365783691
"37","he could see his grannie again",1,0.996754705905914
"38","he wrote a letter to he to see if she could visit",0,0.761405766010284
"39","near his grama",1,0.956274747848511
"40","they went to the town their grannie used to live",1,0.993610024452209
"41","he could write to his grannie",0,0.937645792961121
"42","she became tiny and frail",0,0.0429002046585083
"43","broke out",0,0.019123375415802
"44","she srunk",0,0.0347102284431458
"45","he got to see his gran",1,0.989830017089844
"46","broke out and he became a soldier in france",0,0.0361530780792236
"47","it had bought him close to the town that his grannie lived in",1,0.994199514389038
"48","he could go back home",1,0.998239696025848
"49","the grannie coming back",0,0.0325638949871063
"50","had brought me back to that small town where she was living still",1,0.999170958995819
"51","his grannie could see him",1,0.146709054708481
"52","he got wounded",0,0.0241448283195496
"53","grannie looked very small",0,0.0326426327228546
"54","grannie tunned small",0,0.0243395268917084
"55","had brought him close to that small town where she was living still",1,0.99926769733429
"56","his gran lived there",1,0.129599511623383
"57","close",0,0.054875373840332
"58","that he got to see his grannie again",1,0.994888186454773
"59","i was a soldier and was wounded while in france back home in hospital",0,0.999361634254456
"60","because it goes back a bit before when it said she would protect him from his fear",0,0.205458343029022
"61","he went to hospital",1,0.990497529506683
"62","it brought the poet and the grannie together again",1,0.532145857810974
"63","he couldn't be a soldier",1,0.0132620632648468
"64","he was bored",0,0.0257729887962341
"65","he got to see her",1,0.914593815803528
"66","he was lam",1,0.0311691761016846
"67","he was back home in hospital was still very lame",1,0.999537169933319
"68","he had gone back to that small town where she was still living",1,0.999778628349304
"69","he could ask his grannie if she would see him",0,0.132935255765915
"70","his day got lit up",0,0.0290620028972626
"71","he realised that circumstance had brought him closer to his grandma",1,0.996777534484863
"72","he came back to the small town where she was living still",1,0.99917459487915
"73","that he was near his grannie so she could visit him",1,0.971838772296906
"74","he couldn't see his grannie anymore",0,0.946822702884674
"75","that he could see his grannie",1,0.988972127437592
"76","that he would be able to see his gran again",1,0.987516164779663
"77","it brought him closer to home",1,0.99816107749939
"78","that he saw his real granny",1,0.947740733623505
"79","realized cirumstane had brought him close to that small town",0,0.0554057359695435
