"","validationtext","y_val","predictions"
"1","so he would see his grannie",1,0.918315052986145
"2","he had to get sent home so he had a chance to see his grannie",1,0.986492514610291
"3","he became lame so he couldn't walk properly",1,0.925287008285522
"4","to make it sad",0,0.00334802269935608
"5","it brought him close to that small town where she was living still",1,0.996140241622925
"6","he was in hospital near a small town where his grannie lives",1,0.999733984470367
"7","she had bought me to th town that i still visited",0,0.922860264778137
"8","the poet went to a hospital that his grannie was near by to",1,0.992263317108154
"9","he could not stop thinking about his grannie",0,0.211095571517944
"10","that he was in a hospital near home",1,0.995693802833557
"11","he was brought close to the small town where his grannie lived",1,0.999887824058533
"12","he forgott what his grannie looked like",0,0.0130631923675537
"13","he was wouded",0,0.0390752851963043
"14","the poet was wounded",0,0.0101523101329803
"15","it makes you feel gloomy and creates sadness before she arrives",0,0.00857934355735779
"16","passive voice",0,0.0254170596599579
"17","that he was in the same town where his nan was living",1,0.997748017311096
"18","broke out",0,0.000935226678848267
"19","the circumstances",0,0.00361719727516174
"20","that he hurt himself badly",0,0.0369683802127838
"21","because he said i realised suddenly that circumstance had brought me close to that small town were she lived still",1,0.996899247169495
"22","makes everything turn sad",0,0.00164735317230225
"23","curcumstance",0,0.0139265656471252
"24","one effect was that he was wounded",0,0.0124131441116333
"25","sad makes you think what will grannie think",0,0.0034128725528717
"26","they got to see their grannie",1,0.977780938148499
"27","it shown that he had grown up",0,0.0616535842418671
"28","he is lame",1,0.955350756645203
"29","i broke out and became a soilder",0,0.00164398550987244
"30","that they were very lame",1,0.972022354602814
"31","to get punished for once  or hurt",0,0.00376781821250916
"32","he was wounded and could not walk",1,0.975746929645538
"33","sadness",0,0.00389376282691956
"34","he ended up near granny's house",1,0.98634797334671
"35","it makes you feel sad",0,0.000520586967468262
"36","he got very upset",0,0.154355734586716
"37","it brought me close to that small town",0,0.0330556929111481
"38","he was near the town where grannie was",1,0.991600513458252
"39","that grannie had to be in hositbal",0,0.0601577460765839
"40","it brought him close to the small town where she lived",1,0.999521136283875
"41","a sad effect",0,0.000850468873977661
"42","he got to see granny again",1,0.990209341049194
"43","it had brung him to a hospital close to were granny lived",1,0.997083902359009
"44","going to the hospital",1,0.939752340316772
"45","hospital very lame",1,0.978499591350555
"46","it had brought him closer to his gran",1,0.987755060195923
"47","she came and visited him",1,0.939586997032166
"48","and the poet was wounded while in france",0,0.00847244262695312
"49","not seeing his granny",0,0.0374139249324799
"50","it had brought him close to that town where she was living still",1,0.998205304145813
"51","he got wounded this is my answer",0,0.0602059364318848
"52","that he was brought back in the small town",0,0.902866721153259
"53","she came and i still",1,0.86094456911087
"54","it was a dark cold day",0,0.00276815891265869
"55","he went back home",1,0.992425560951233
"56","it made granny sad",0,0.000775426626205444
"57","he was close to town where his granny was and living still",1,0.994906187057495
"58","a solder was wounded",0,0.00229638814926147
"59","he wanted grannie to visit him",0,0.24298021197319
"60","the poet got to see his grannie again",1,0.979957103729248
"61","that he was close to the small town",0,0.0269882082939148
"62","he was fighting and fighting in the war",0,0.0468110144138336
"63","that when he was in hospital he was near his grannie",1,0.99345588684082
"64","he got wounded back in france",0,0.934179842472076
"65","one effect was he suddenly relized his was in the small town were his grannie lived",1,0.999232470989227
"66","shocked of the circumstance",0,0.00269651412963867
"67","he would of had to quit his job or find a new house",0,0.0931309759616852
"68","to write",0,0.00477224588394165
"69","he was able to write to his gran",0,0.819200754165649
"70","he could come back to england and see his grannie again",1,0.991032004356384
"71","back home in hospital",1,0.990169405937195
"72","he went near the small town she lived in",1,0.998243927955627
"73","he broke down",0,0.0257271528244019
"74","he got very lame",1,0.96780800819397
"75","he was a soldier",0,0.00502270460128784
"76","he became a soldier",0,0.0023646354675293
"77","he could write to his grannie",0,0.792604446411133
"78","he was sad",0,0.00408446788787842
"79","wouned while in france",0,0.00486078858375549
"80","he didn't change one bit",0,0.00957787036895752
"81","grannie tunned small",0,0.0195207893848419
"82","that he was bored",0,0.0223392844200134
"83","that he fort hard",0,0.0585161745548248
"84","in the text it says that he got wounded",0,0.0108155310153961
"85","he was still very lame",1,0.976583480834961
"86","it was still very lame",1,0.952093482017517
"87","grannie had become very old",0,0.0685773491859436
"88","near his grama",1,0.931230962276459
"89","a soldier was wounded while in france",0,0.00153180956840515
"90","w",0,0.0107471942901611
"91","brought them back toghether",1,0.909214198589325
"92","granny was depressed",0,0.137597233057022
"93","he got put in hospital",1,0.977462410926819
"94","they were able to see their grannie again who they had'nt seen for years",1,0.0741753578186035
"95","broke",0,0.00827497243881226
"96","he was in a hospital near his grannie's town",1,0.994937181472778
"97","he couldn't be a soldier",1,0.000511109828948975
"98","he was able to see his grannie again which he was shocked that she was still living",1,0.975134968757629
"99","he got to see his gran again",1,0.988215088844299
"100","he ended up near his grannie",1,0.989049196243286
"101","being able to write to grannie",0,0.0403518974781036
"102","to get back home",1,0.975051403045654
"103","being very lame",1,0.950226068496704
"104","his leg",0,0.428110480308533
"105","the poet had to write to his grannie and ask her to visit him",0,0.920136690139771
"106","had to go into hospital",1,0.972947955131531
"107","it says i became a soilder and was wounded in france",0,0.00395762920379639
"108","he had realised the circumstance",0,0.00415271520614624
"109","to see his grandmother",1,0.931450188159943
"110","wounded while in france",0,0.00525453686714172
"111","it brought him to were his grannie stilll lived",1,0.996075510978699
"112","he could of died",0,0.549834132194519
"113","hes bin brought back home",1,0.98386287689209
"114","he could meet his grannie",1,0.965258002281189
"115","he was in hospitail",1,0.934319734573364
"116","the grany felt so frail so small",0,0.0166637003421783
"117","it brought him closer to her",1,0.942624688148499
"118","that he got closser to her",1,0.483116894960403
"119","that he was near where his granny lived",1,0.999491572380066
"120","yet oh so gentle and she understood every hope and dream i ever had",0,0.020816445350647
"121","got wounded lame back home in hospatal",1,0.991685390472412
"122","he could write to grannie and ask her to come and visit",1,0.05242058634758
"123","she would stand mountainous between me and my fear",0,0.00636133551597595
"124","he seized the chance to find s gran",0,0.0533119738101959
"125","it makes you feel sorry for them",0,0.00171253085136414
"126","he rememberd that he was not alone",0,0.0561429262161255
"127","he was in a hospital near where his granny lived",1,0.999713599681854
"128","the poet could'nt go see there granny",0,0.95759117603302
"129","it says wounded",0,0.00300434231758118
"130","his memory wasn't as good as before",0,0.0211548805236816
"131","years later a war broke out and i was a soldier and was wounded",0,0.00760215520858765
"132","that he might be able to see grannie",1,0.945869982242584
"133","brought him back to the small town she lived in",1,0.997431874275208
"134","brought him to a small town where his grannie still lived",1,0.999563217163086
"135","he could see his grannie again",1,0.988594233989716
"136","he went to hospital it was still very lame",1,0.992664813995361
"137","that the poet became lame",1,0.950356721878052
"138","he would neer go back to war",1,0.744886159896851
"139","one effect was that he thought he was lame",1,0.965829491615295
"140","years later war broke out and i became a soldier and was wounded while in france back home in hospital",0,0.97748738527298
