"","validationtext","y_val","predictions"
"1","he got to come home",1,0.990967035293579
"2","the effect was he went to a hospital after war",1,0.435267746448517
"3","it made the man get closer to the little town where his grannie lived",1,0.999913573265076
"4","that it is very sad",0,0.0836434364318848
"5","he was brought near the town his grannie lives",1,0.999678134918213
"6","broke out and became a solder",0,0.067173033952713
"7","w",0,0.0807152092456818
"8","he realized how close he was to the town she lived in",1,0.998080968856812
"9","he was back home",1,0.976610064506531
"10","it brought him close to that small town",0,0.0888672173023224
"11","the effect was that he would be badly injured or he even might of died",0,0.116828233003616
"12","the grany felt so frail so small",0,0.0683252513408661
"13","his grannie",0,0.113627076148987
"14","one effect was he got to see his nan",1,0.992041766643524
"15","he could finally see his grannie again",1,0.994487524032593
"16","so he remembers what it was like with his granny",0,0.140952855348587
"17","he went to a hospital close to his grannie",1,0.996521949768066
"18","curcumstance",0,0.0795269012451172
"19","his grannie wasn't there for him at that time",0,0.1387639939785
"20","he went to a hospital near home",1,0.996401071548462
"21","it brang him closer to the small town",0,0.099313348531723
"22","he gots to see his grandma because he was sent home",1,0.991411030292511
"23","it was still lame",1,0.901982843875885
"24","that he was near to where his grannie lived",1,0.999959528446198
"25","she was still very lame",1,0.996245801448822
"26","suprised because there could be a chance for granny to visit again",1,0.112554252147675
"27","it shown that he had grown up",0,0.0846459567546844
"28","someone got woonded",0,0.0803342163562775
"29","that circumstance had brought the poet close to that small town where she was living still",1,0.999420464038849
"30","that he might be able to see grannie",1,0.993095815181732
"31","that grannie was now old",0,0.080902099609375
"32","he can't walk properley",1,0.233552724123001
"33","he was wounded while he was in france and he was close to his grannie's house",1,0.987948298454285
"34","he went to a hospital near his granny",1,0.985038876533508
"35","it was a dark cold day",0,0.0692999660968781
"36","i became a solider and was wounded",0,0.0696407854557037
"37","it adds a sadness to the poem",0,0.0686752796173096
"38","that he had to go in the lame hospital",1,0.968273043632507
"39","he gets to meet his grannie",1,0.983619570732117
"40","he would neer go back to war",1,0.453716337680817
"41","the shock he received",0,0.0761163532733917
"42","she becamed a solder and got badly hurt",0,0.0908994376659393
"43","the effect was still remembering her",0,0.196708828210831
"44","to kind of bring back memories of the past",0,0.0933261513710022
"45","near his grama",1,0.869027256965637
"46","was wounded",0,0.0700433850288391
"47","that the hospital he was at was near his grannies",1,0.997476518154144
"48","he whent to a ward",1,0.240738242864609
"49","alliteration",0,0.0776019990444183
"50","love",0,0.0716367363929749
"51","shocked of the circumstance",0,0.0652413070201874
"52","he was close to his grannie",1,0.977161526679993
"53","she became tiny and frail",0,0.292717397212982
"54","he gets to see him grannie again",1,0.986956119537354
"55","he was back in that small town where grannie was",1,0.98563826084137
"56","a solder got wounded",0,0.0658612549304962
"57","he wanted family to support him",0,0.182976007461548
"58","he became very lame",1,0.965998709201813
"59","he realised how close he was to the town she lived in",1,0.997820138931274
"60","that he wounded while in france",0,0.0547428727149963
"61","he had contact with her again",0,0.819069683551788
"62","war",0,0.0807139575481415
"63","broke out",0,0.0644510388374329
"64","they were close to that small town where grannie lived",1,0.999874711036682
"65","going to the hospital",1,0.916279971599579
"66","it let him get close to his grannie again",1,0.992719769477844
"67","wald hi maket",0,0.0863438844680786
"68","he came back to the small town where she was living still",1,0.999448359012604
"69","he became lame",1,0.942427158355713
"70","broke then she came a soldier",0,0.0902478694915771
"71","happy",0,0.0786914527416229
"72","it brought him closer to the small town where she was still living",1,0.999839663505554
"73","he got to go back home",1,0.998936057090759
"74","he realised he had a chance to write and ask her to visit",0,0.110470294952393
"75","brought him close to that small town",0,0.0998098254203796
"76","that he was alone",0,0.0722295939922333
"77","he came back home",1,0.995627760887146
"78","they couldn't walk",1,0.745648622512817
"79","that he was a brave man",0,0.0774148404598236
"80","going to hospital and being wounded",1,0.615563273429871
"81","he had been brought to a small town were his grannie was living",1,0.996961236000061
"82","that he was near his grannie's house",1,0.99342679977417
"83","he seized the chance to write to her",0,0.0808458030223846
"84","one effect was he suddenly relized his was in the small town were his grannie lived",1,0.999871373176575
"85","brought me close to the small town where she lived",1,0.999845743179321
"86","he hurts his leg",1,0.303493082523346
"87","he became a soldier",0,0.0713164210319519
"88","it made him come closer to where grannie lives",1,0.999258995056152
"89","realised suddenly that circumstance",0,0.0563830733299255
"90","it took him to the town his grannma lived in so he could see her",1,0.985196352005005
"91","he was sent to a town near where grannie lived",1,0.999953866004944
"92","it made you feel sorry for the poet",0,0.0628995895385742
"93","that he was still very lame",1,0.99272358417511
"94","he was home",1,0.739261984825134
"95","he was near the town where grannie was",1,0.980679512023926
"96","it made granny sad",0,0.0641162991523743
"97","he got to see his grannie and love lit up the day",1,0.106379091739655
"98","he couldn't visit grannie she had to visit him",1,0.106361448764801
"99","he had gone back to that small town where she was still living",1,0.999802589416504
"100","it says i became a soilder and was wounded in france",0,0.0724343359470367
"101","you know that he was older",0,0.0754866003990173
"102","the poet wanted to see grannie",0,0.123340278863907
"103","he was near to his grannies town",1,0.998151063919067
"104","he saw his granny in hospital",1,0.997356414794922
"105","one effect was that he thought he was lame",1,0.942373335361481
"106","he felf said becase he got ctusted from the war",0,0.133149594068527
"107","he was in pain but happy",0,0.258511662483215
"108","it happened fast but it wasn't bad",0,0.0634414553642273
"109","it says a soldier was wounded while in france",0,0.0491065382957458
"110","when he was injured he felt lame so he could not do any thing",1,0.933472275733948
"111","was still very lame",1,0.990925669670105
"112","it brought him close to where his grannie lived",1,0.999982953071594
"113","he had to go to hospital near to his grannie's house",1,0.997305452823639
"114","he was sent to hospital",1,0.929839611053467
"115","back in the hospital still very lame",1,0.997334718704224
"116","he got very lame",1,0.98941171169281
"117","he was close to the town where grannie lived",1,0.999833106994629
"118","he could come back to england and see his grannie again",1,0.998339056968689
"119","in the hospital in france",1,0.077515035867691
"120","a soldier and was wounded",0,0.0677237808704376
"121","it brought him to were his grannie stilll lived",1,0.998810410499573
"122","he had to get sent home so he had a chance to see his grannie",1,0.983116745948792
"123","he wanted grannie to visit him",0,0.102862149477005
"124","he had to stay hostpita",1,0.138970494270325
"125","it was in france",0,0.0630447268486023
"126","he went back home",1,0.979363799095154
"127","he got close to grannie",1,0.941480278968811
"128","sorry for him",0,0.0645131766796112
"129","it brought him to the town where grannie lived",1,0.999792873859406
"130","he couldn't see his grannie anymore",0,0.942912101745605
"131","that he missed time with his grannie",0,0.825928390026093
"132","she became small tiny and frail like an old lady",0,0.10353621840477
"133","he could see her in hospital because the hospital was in the same town where grannie lived",1,0.998999774456024
"134","his grannie could visit him in hospital",1,0.96993225812912
"135","it was lame",1,0.206643581390381
"136","he got close to the town where his granny was",1,0.998413920402527
"137","it brought him closer to the small time where she was living",1,0.99976122379303
"138","it made a shiver go down my spine",0,0.077835887670517
"139","that he was brought back to his grannies home",1,0.999597728252411
"140","he was fighting and fighting in the war",0,0.0975967943668365
"141","and was wounded while in france",0,0.0529265105724335
"142","he could meet his grannie",1,0.952447772026062
"143","he put the word wounded",0,0.0716856420040131
"144","a shock",0,0.0652783811092377
"145","the poet went to hospital then went home",1,0.982162952423096
"146","he was near his grannie",1,0.988709986209869
"147","he was in a hospital back home",1,0.995818734169006
"148","that circumstance had brought him close to a town where grannie was living",1,0.999645054340363
"149","he went in hospistol",1,0.359429240226746
"150","he got to see granny again",1,0.996861577033997
"151","in hospital still very lame",1,0.998796224594116
"152","a quite dark effect sad",0,0.0622837245464325
"153","that he can't write",0,0.0784941017627716
"154","that he was missing his grannie",0,0.379760712385178
"155","in hospitable",1,0.108101338148117
"156","grannie couldn't visit him",0,0.0740451216697693
"157","he got to see his granny again",1,0.996861279010773
"158","makes everything turn sad",0,0.0664794743061066
"159","he went home",1,0.856098055839539
"160","broke out i became a",0,0.070853054523468
"161","it had brought him close to a small town where she lived",1,0.999902129173279
"162","he could see his grandma",1,0.988157212734222
"163","he got a oppurtunity to write to his grannie",0,0.529503226280212
"164","it had brought him near his grannie",1,0.995581865310669
"165","it said he was wounded",0,0.0727541148662567
"166","happy because he could see here again",1,0.98907208442688
"167","he had to go to the hospital and was still very lame",1,0.997598886489868
"168","she could see him again",1,0.991453588008881
"169","he was in hospital in the town where grannie lived",1,0.999706387519836
"170","it says the word wounded",0,0.0718607008457184
"171","he realised the circumstance had brought him close to where she lives",1,0.996116399765015
"172","he gets to see his grannie",1,0.987792432308197
"173","the soldier gets injured and gets taken home he also goes to the hospital near his gran",1,0.994598507881165
"174","it made you feel sorry for him",0,0.0588779449462891
"175","it made him think about her",0,0.0938367247581482
"176","brought him to a small town where his grannie still lived",1,0.999885201454163
"177","he had to go back home in the hospital",1,0.995486259460449
"178","he did not get to see his grannie",0,0.898072242736816
"179","he was wounded while being in france",0,0.0614341199398041
"180","it made him realise that he needed someone beside him",0,0.0739801228046417
"181","he didn't change one bit",0,0.0749168395996094
"182","a soldier and was wounded while in france",0,0.0478484928607941
"183","he asked her to vist him",0,0.529632031917572
"184","his grannie got older",0,0.0958439707756042
"185","the circumstance had brought me close to the small town where she was living still",1,0.998930633068085
"186","that it bought him close to his granny",1,0.859722137451172
"187","he was sent near his grannie",1,0.993376851081848
"188","he got to ask grannie to visit",0,0.0775182247161865
"189","that grannie could visit him",1,0.0922032296657562
"190","he went to his old town and saw his grannie",1,0.996975719928741
"191","that he could get grannie to come over",1,0.136883705854416
"192","scared",0,0.073571115732193
"193","that he could see his gran",1,0.712087869644165
"194","he was in hospital near a small town where his grannie lives",1,0.999885439872742
"195","he made his grannie worried",0,0.140098512172699
