"","validationtext","y_val","predictions"
"1","a soldier was wounded while in france",0,0.001495361328125
"2","he got to see grannie",1,0.977859735488892
"3","she came and saw him",1,0.959252953529358
"4","he was wounded in france and went home to the hosptal near the town where his gran was living",1,0.998399615287781
"5","going to the hospital",1,0.938192367553711
"6","in the hospital in france",1,0.0360116958618164
"7","i was wounded",0,0.014244019985199
"8","that he was back home but in hospital",1,0.992120623588562
"9","she had bought me to th town that i still visited",0,0.966745734214783
"10","he forgot his grandmother",0,0.959064424037933
"11","a soldier and was wounded",0,0.00895360112190247
"12","soilder was wounded in france",0,0.00905260443687439
"13","he was bored",0,0.0271956026554108
"14","hobbled throug the ward were i lay",0,0.975842118263245
"15","love",0,0.0359688699245453
"16","he was brought to the hospital near where his grannie lived",1,0.999874472618103
"17","he was taken to hospital",1,0.978323698043823
"18","that he was hurt from war",0,0.0453487932682037
"19","the effect was he went to a hospital after war",1,0.981299042701721
"20","that the poet became lame",1,0.880866885185242
"21","lame in hositill",1,0.0525286495685577
"22","he could come back to england and see his grannie again",1,0.997588396072388
"23","love lit up again",0,0.746376097202301
"24","that grannie had to be in hositbal",0,0.0524816811084747
"25","he was sent near his grannie",1,0.988776326179504
"26","that he saw his grannie when she came to visit him",1,0.920229434967041
"27","brought him back to the small town she lived in",1,0.998256862163544
"28","she became small tiny and frail like an old lady",0,0.0103497803211212
"29","saddness ",0,0.022127091884613
"30","the hostpotail was around where she lived",1,0.997920751571655
"31","wounded whilst in france",0,0.0126042366027832
"32","i think one of the effect could be sad because he was wonded in the war",0,0.119217425584793
"33","he was feeling lame",1,0.989241123199463
"34","she would stand mountainous between me and my fear",0,0.0259927809238434
"35","he realised the circumstances",0,0.0276879966259003
"36","he write to ask if she could visit him",0,0.493382900953293
"37","he saw his granny in hospital",1,0.987333297729492
"38","he remembered about his granny",0,0.0537623763084412
"39","i realised that circumstance had brought me close to the town where she was living still",1,0.999699115753174
"40","he could realisticly see her",1,0.948845326900482
"41","that war broke out",0,0.00648224353790283
"42","he could not stop thinking about his grannie",0,0.0939801037311554
"43","that it broke",0,0.0128749012947083
"44","his grannie visited him and took him home",1,0.9895960688591
"45","he had to get sent home so he had a chance to see his grannie",1,0.986854016780853
"46","that he saw his grannie again",1,0.989897131919861
"47","he is lame",1,0.972788691520691
"48","he came back to where his grandmother lived",1,0.999503672122955
"49","that he could see his gran",1,0.970008254051208
"50","that he hurt himself badly",0,0.036844789981842
"51","that the poet got to see there grannie",1,0.936788022518158
"52","it says the word wounded",0,0.00477254390716553
"53","it had brought him close to the town he grew up in",1,0.990879416465759
"54","she had a wound while she was in france",0,0.0157794058322906
"55","back home in hospital still very lame",1,0.998600006103516
"56","he was near his grannie",1,0.983509302139282
"57","because it says years later war broke out and i became a soldier and was wounded while in france",0,0.00396016240119934
"58","it had brought him to where she was living still",1,0.99928081035614
"59","it was a dark cold day",0,0.0249124467372894
"60","he went back home to the hospital",1,0.993566632270813
"61","it had brought him close to a small town where she lived",1,0.999717831611633
"62","he went back home in hospital",1,0.994218170642853
"63","he ended up in hospital in the same small town where she lived",1,0.999866247177124
"64","it brought him near the town where his granny was living",1,0.999638795852661
"65","he saw grannie again",1,0.983637154102325
"66","back home in the hospitail",1,0.938974738121033
"67","he was very weak",0,0.957872271537781
"68","he realised the circumstance had brought him close to where she lives",1,0.99711287021637
"69","he had to go home",1,0.982418954372406
"70","it brought him back to the city where his granny was",1,0.994073987007141
"71","it brought him and his grannie together",1,0.987792372703552
"72","he got to see granny again",1,0.993439793586731
"73","it makes you feel sad",0,0.0023968517780304
"74","he got to go home to near where his grannie lives",1,0.999745965003967
"75","we back home in hosptail",1,0.956086158752441
"76","his granney was little and small",0,0.370098173618317
"77","she came to visit him",1,0.918967723846436
"78","to get punished for once  or hurt",0,0.081296443939209
"79","the poet went to a hospital that his grannie was near by to",1,0.996752142906189
"80","he had to go back home",1,0.996722638607025
"81","to show you that when he's still older he still loves her",0,0.916242599487305
"82","it was upsetting",0,0.0109672248363495
"83","a soldier and was wounded while in france",0,0.0027446448802948
"84","suspence",0,0.0291182696819305
"85","when the poet was in hospital he felt lame",1,0.995765864849091
"86","they broke up out an became a solider realised suddenly that cirumstance had brought me close to the twn wher she was sitt living",1,0.997847855091095
"87","he relised the circumstances",0,0.0659575760364532
"88","she was living still",0,0.992807269096375
"89","he was brought closer to where his grannie lived",1,0.999894022941589
"90","his grannie came to see him",1,0.964347660541534
"91","she came and visited him",1,0.959067046642303
"92","i knew that",0,0.02594193816185
"93","he broke his leg",1,0.729470789432526
"94","got wounded lame back home in hospatal",1,0.976079225540161
"95","it bought back memorys",0,0.123180896043777
"96","it brought him closer to her",1,0.969649076461792
"97","he couldn't be a soldier",1,0.00497004389762878
