"","validationtext","y_val","predictions"
"1","he goes back to his home town's hospital",1,0.987244963645935
"2","happy because he could see here again",1,0.982441782951355
"3","had to go into hospital",1,0.956949770450592
"4","sad  emotional",0,0.00520229339599609
"5","wonded",0,0.00915625691413879
"6","the boy got to see his grannie again",1,0.98817253112793
"7","a soldier was wounded while in france",0,0.00259968638420105
"8","near his grama",1,0.904770910739899
"9","he met his grannie again",1,0.967156052589417
"10","a soldier got wounded",0,0.00437614321708679
"11","he relised the circumstances",0,0.0132171213626862
"12","he had to go back home",1,0.978892803192139
"13","that he was close to the small town",0,0.0209241509437561
"14","brought me close to the small town where she lived",1,0.997162461280823
"15","i became a soldier and was wounded in france",0,0.00654599070549011
"16","it had brought him close to that town where she was living still",1,0.997660338878632
"17","he relized that circumstance had bought him close to that small town",0,0.0882049798965454
"18","he was near his grannie",1,0.935217559337616
"19","he went back home",1,0.981030106544495
"20","lame because of his wounds",1,0.207485944032669
"21","he was older and when grannie came she was small compared to him",0,0.703171849250793
"22","he would be able to see his granny",1,0.952916741371155
"23","she was living still",0,0.9671870470047
"24","he has brought to a town were grannie lives",1,0.992993354797363
"25","it makes him see his grannie again",1,0.97788268327713
"26","he would of had to quit his job or find a new house",0,0.225995600223541
"27","he was very weak",0,0.20449298620224
"28","so circumstances could bring him back to where his granny lived",1,0.998355507850647
"29","he felf said becase he got ctusted from the war",0,0.0296389758586884
"30","his granny could come and see him",1,0.640276551246643
"31","his granney was little and small",0,0.00846439599990845
"32","was wounded while in france",0,0.00438612699508667
"33","wound",0,0.00655087828636169
"34","that he got to see his grannie",1,0.977018594741821
"35","he got to see his grannie",1,0.977391839027405
"36","he realised he had a chance to write and ask her to visit",0,0.0377442240715027
"37","i became a solider",0,0.00572788715362549
"38","it was sad",0,0.0028156042098999
"39","he was in pain but happy",0,0.0374203324317932
"40","that he wouldn't be able to visit his gran she would have to visit him",1,0.566571652889252
"41","he found it lame",0,0.944331467151642
"42","it brought the poet close to where his grannie was living",1,0.993274688720703
"43","lame",1,0.896087408065796
"44","she was near the small town where his granny lived",1,0.999330997467041
"45","feel very lame",1,0.942579388618469
"46","we broke out he went to his grannie",1,0.709445953369141
"47","he made his grannie worried",0,0.697228908538818
"48","he couldn't visit grannie she had to visit him",1,0.330180466175079
"49","i was lame and small",1,0.00742751359939575
"50","glad because he was near his gran",1,0.947079062461853
"51","he was able to see his grannie again which he was shocked that she was still living",1,0.970126330852509
"52","she came and saw him",1,0.931993067264557
"53","his grannie wasn't there for him at that time",0,0.0437318086624146
"54","that they will be circomstances",0,0.00961783528327942
"55","one effect is getting injured in france and going back home",1,0.975986301898956
"56","he was hurt and had to go to hospital",1,0.96897691488266
"57","the one effect was that ehen hes injured he goes to the town where granny lived",1,0.997671484947205
"58","sad",0,0.00321441888809204
"59","one effect was when he was wounded he was brought to a hospital close to where the readers grannie was still living",1,0.979210495948792
"60","circumstance",0,0.00399377942085266
"61","the effect was lame",0,0.825637578964233
"62","he was sent to the hopital in the town where his grandma lived",1,0.999551594257355
"63","he got to see his grannie agian",1,0.986806511878967
"64","that he was near wear grannie lived",1,0.994333028793335
"65","that he was brought back to his grannies home",1,0.995130479335785
"66","she had a wound while she was in france",0,0.0120725035667419
"67","that he ended up near his gran",1,0.97372704744339
"68","he got to see his granny",1,0.973837614059448
"69","that grannie was old and frail",0,0.0191824436187744
"70","in hospital still very lame",1,0.99187159538269
"71","it had brought him closer to where she was living",1,0.995752692222595
"72","he got to meet his grannie",1,0.960346698760986
"73","it brought him close to the small town where she lived",1,0.998223781585693
"74","broke out and became a solder",0,0.00501143932342529
"75","he got wounded this is my answer",0,0.0313471257686615
"76","at home in hospital",1,0.977209508419037
"77","they couldn't walk",1,0.26843735575676
"78","he was back home in hospital was still very lame",1,0.994791865348816
"79","he wanted his granny",0,0.0161058902740479
"80","the grany felt so frail so small",0,0.00928470492362976
"81","that he missed time with his grannie",0,0.0855402946472168
"82","he was taken to his grannie's town",1,0.959093928337097
"83","it brought him close to the small town where grannie lived",1,0.998945474624634
"84","granny was depressed",0,0.00756770372390747
"85","granny had to visit him because he couldn't go to her",1,0.950074672698975
"86","he went to hospital and it was near his grannie",1,0.974479079246521
"87","it showes his grannie cares for him",0,0.00735136866569519
"88","had brought me back to that small town where she was living still",1,0.997351408004761
"89","he was in hospitail",1,0.957514047622681
"90","he got to see grannie again",1,0.988369286060333
"91","grannie couldn't visit him",0,0.0191651880741119
"92","they broke up out an became a solider realised suddenly that cirumstance had brought me close to the twn wher she was sitt living",1,0.977965474128723
"93","he returned home in hospital injured",1,0.273795008659363
"94","he wanted family to support him",0,0.0340297520160675
"95","he couldn't see his grannie anymore",0,0.96825498342514
"96","that he was near his grannie's house",1,0.968301892280579
"97","that he could see his grannie",1,0.977859497070312
"98","that he wounded while in france",0,0.00853884220123291
"99","sorry for him",0,0.00306347012519836
"100","that he could't go home",0,0.939718306064606
"101","he ended up in hospital in his grannies village",1,0.986608982086182
"102","he remembered about his granny",0,0.0186823904514313
"103","he ended up in hospital in the same small town where she lived",1,0.998639345169067
"104","he was sent back close to his grannie's home",1,0.993081450462341
"105","a solidier and was wounded while in france",0,0.00399619340896606
"106","it brought him to his grannie",1,0.741270899772644
"107","that the boy was getting injured becuse he whent into the war",0,0.0566827356815338
"108","still very lame",1,0.96730363368988
"109","good because he got to see his granny again",1,0.988515436649323
"110","he was lam",1,0.0118212997913361
"111","the grannie would be alone",0,0.0131842494010925
"112","that he got closser to her",1,0.0736356377601624
