"","validationtext","y_val","predictions"
"1","that he was still very lame",1,0.993350863456726
"2","he had been seized",0,0.00690925121307373
"3","he got to meet his grannie again",1,0.995787143707275
"4","it brung him close to a small town where she was living still",1,0.99991250038147
"5","broke out and became a solder",0,0.00145897269248962
"6","she realised suddenly that she had a circumstance",0,0.00294283032417297
"7","he went home to the hospital",1,0.998751997947693
"8","he got brought to a small town near her",1,0.995378851890564
"9","realising the circumstance",0,0.0023130476474762
"10","he was back in that small town where grannie was",1,0.997122287750244
"11","felt very lame",1,0.979365587234497
"12","his grannie was sad",0,0.00142481923103333
"13","the poet went to were his grannie lived",1,0.999934434890747
"14","it had brought him to where she was living still",1,0.999785184860229
"15","so she could see him and make him happy",1,0.988887250423431
"16","he went to a hospital in france",1,0.0228780806064606
"17","the poet realised the circumstance",0,0.00140559673309326
"18","it made you feel sorry for the poet",0,0.000949293375015259
"19","he was in hospital near where he used to live",1,0.999941349029541
"20","his leg",0,0.415700614452362
"21","he remembered about his granny",0,0.0180881321430206
"22","he would see his grannie again",1,0.983740210533142
"23","he had a chance to write to his granny",0,0.021182119846344
"24","his grannie came to visit",1,0.325500726699829
"25","he got closer to home",1,0.999492824077606
"26","that grannie was now old",0,0.0117264986038208
"27","he got to see his grannie and love lit up the day",1,0.00512179732322693
"28","hospital",0,0.663028299808502
"29","his granny was living in the village that he was in",1,0.978862822055817
"30","brought him close to his grannie",1,0.994946599006653
"31","he went into a battle",0,0.164328455924988
"32","he was sent to a hospital but it was near where his granny lived",1,0.999999821186066
"33","was wounded",0,0.00426864624023438
"34","had brought me close to that small town where she was still living",1,0.999990344047546
"35","that huge grannie became so small",0,0.00806662440299988
"36","happiness",0,0.0165019333362579
"37","it said he was wounded",0,0.00502008199691772
"38","saded",0,0.01290562748909
"39","wounded ended up in hospitail still very lame",1,0.999605655670166
"40","he wanted to see grannie",0,0.0457749664783478
"41","it brought him closer to where grannie lived",1,0.999996066093445
"42","it brought him closer to the small town where she was still living",1,0.999993562698364
"43","he came back to his home hospital",1,0.999924063682556
"44","he felt very lame being in jured in war",1,0.994282126426697
"45","he as near his granny vilage",1,0.998771369457245
"46","he moved nearer too his grannie",1,0.263797998428345
"47","that he got to see his grannie again",1,0.994843780994415
"48","he got to go back home",1,0.999583721160889
"49","he ended up near his grannie",1,0.999578237533569
"50","it makes him see his grannie again",1,0.971102774143219
"51","because he said i realised suddenly that circumstance had brought me close to that small town were she lived still",1,0.999974012374878
"52","he was near whair she lived",1,0.999790847301483
"53","he was put in a small town where she was living still",1,0.999490201473236
"54","he got to see his nan again",1,0.997100412845612
"55","because it's a war",0,0.0217658877372742
"56","his granny came to visit him",1,0.978511214256287
"57","that the boy was getting injured becuse he whent into the war",0,0.0562212765216827
"58","he couldn't be a soldier",1,0.00143495202064514
"59","that it broke",0,0.00466367602348328
"60","it brought him and his grannie together",1,0.985273957252502
"61","going back to his home town in hospital",1,0.999900877475739
"62","his grannie was still there for you",0,0.00258317589759827
"63","his memory wasn't as good as before",0,0.0203050374984741
"64","he could write to his grannie because he was outside her small town",1,0.00592851638793945
"65","broke out i became a",0,0.00386667251586914
"66","he remembered his granny",0,0.0480049550533295
"67","he went to the hospital",1,0.987875580787659
"68","shocked of the circumstance",0,0.00445097684860229
"69","to show how caring the grannie was",0,0.004649817943573
"70","not seeing his granny",0,0.726159989833832
"71","to make it sad",0,0.00294867157936096
"72","it had brung him to a hospital close to were granny lived",1,0.999982714653015
"73","in hospital still very lame",1,0.999972939491272
"74","years later war broke out and i became a soldier and was wounded while in france back home in hospital",0,0.935876846313477
"75","that his grannie would help him feel better",0,0.0355789661407471
"76","hurt",0,0.005464106798172
"77","he was able to write to his gran",0,0.0132035911083221
"78","to bring him close to where grannie lived",1,0.999987721443176
"79","suprised because there could be a chance for granny to visit again",1,0.396391153335571
"80","he chould see his grannie",1,0.925168693065643
"81","he couldn't visit here anymore",0,0.00791552662849426
"82","his grannie wasn't there to help",0,0.00564178824424744
"83","shock",0,0.0142739713191986
"84","she was so weird",0,0.0155784487724304
"85","he was fighting and fighting in the war",0,0.0235458612442017
"86","he returned home in hospital injured",1,0.882780730724335
"87","one effect was when he was wounded he was brought to a hospital close to where the readers grannie was still living",1,0.999954700469971
"88","he got to see his granny again",1,0.991028904914856
"89","she was near the small town where his granny lived",1,0.999998867511749
