"","validationtext","y_val","predictions"
"1","wonded",0,0.00898686051368713
"2","he was brought close to that small town where she was still living",1,0.999984383583069
"3","he realised he was in the town where his grannie still lived",1,0.99999874830246
"4","back home in the hospitail",1,0.949932336807251
"5","he's in hospital still very lame",1,0.999928832054138
"6","wouned while in france",0,0.000524848699569702
"7","he became united with her again",1,0.84322464466095
"8","it said back home in hospital",1,0.991123795509338
"9","happy",0,0.0381718575954437
"10","we back home in hosptail",1,0.992477536201477
"11","broke out",0,0.00120836496353149
"12","he broke out",0,0.00189664959907532
"13","he was in pain but happy",0,0.956006467342377
"14","his grannie was still there for you",0,0.00229728221893311
"15","going to hospital",1,0.987493991851807
"16","war broke",0,0.00323259830474854
"17","that they will be circomstances",0,0.0048048198223114
"18","it was all light and happy and then it became a bit sad and dark",0,0.00377443432807922
"19","going home in the hospital and grannie visiting",1,0.995351135730743
"20","he was still very lame",1,0.999209344387054
"21","his granny got smaller",0,0.824743866920471
"22","the poet could'nt go see there granny",0,0.995470762252808
"23","he could not stop thinking about his grannie",0,0.4648058116436
"24","she would stand mountainous between me and my fear",0,0.00292667746543884
"25","brought him close to that small town",0,0.0138181447982788
"26","it makes you feel sorry for them",0,0.000252991914749146
"27","he would get to see his grannie",1,0.994713306427002
"28","it made him realise that he needed someone beside him",0,0.00596997141838074
"29","they got to see grannie",1,0.98337185382843
"30","he could ask his grannie if she would see him",0,0.273899972438812
"31","he ended up in hospital in the same small town where she lived",1,0.99999988079071
"32","that she got shot in france",0,0.0783607661724091
"33","he got to visit his grannie",1,0.960976004600525
"34","he moved nearer too his grannie",1,0.944948315620422
"35","he was lame where he got hurt",1,0.999223351478577
"36","that he was a brave man",0,0.00326895713806152
"37","when the poet was in hospital he felt lame",1,0.999920010566711
"38","he ended up in hospital in his grannies village",1,0.999365448951721
"39","and was wounded while in france",0,0.000371694564819336
"40","he found it lame",0,0.987777352333069
"41","going back to his grannie's hometown and remembering her",1,0.985927224159241
"42","he could see grannie",1,0.986109256744385
"43","he had been brought close to his granny",1,0.999263644218445
"44","he wrote to his grandma asking to visit",0,0.0208640098571777
"45","because he said i realised suddenly that circumstance had brought me close to that small town were she lived still",1,0.999975681304932
"46","he could go back home",1,0.999870777130127
"47","that grannie could visit him",1,0.744322597980499
"48","i was wounded",0,0.000712603330612183
"49","he could finally see his grannie again",1,0.999905228614807
"50","he realised the circumstance that brought him close to his home town were his grannie was",1,0.998730063438416
"51","it brought him close to the town where she was living still",1,0.999970555305481
"52","the boy got to see his grannie again",1,0.999536573886871
"53","he was feeling lame",1,0.994050681591034
"54","that they were very lame",1,0.996156096458435
"55","the circumstances",0,0.0041394829750061
"56","he was close to his grannie",1,0.991421759128571
"57","grannie got smaller",0,0.00941592454910278
"58","he went in hospistol",1,0.993840396404266
"59","he got to see her again",1,0.999648809432983
"60","he saw that his grannie was old and she wasn't the same person",0,0.0712364614009857
"61","being very lame",1,0.99096941947937
"62","he was brought closer to where his grannie lived",1,0.99999988079071
"63","he got to write to his grannie to see if she could visit",1,0.954303860664368
"64","smiled",0,0.00492990016937256
"65","that he realised the circumstance had brought him close to where his grannie lived",1,0.999999642372131
"66","that he can't write",0,0.0121641755104065
"67","he did not get to see his grannie",0,0.992892622947693
"68","his grannie might be able to visit him",1,0.988091230392456
"69","it brought him closer to her",1,0.997804641723633
"70","he went back to the town she was living in",1,0.99986720085144
"71","that he saw his real granny",1,0.998125433921814
"72","he wanted to see grannie",0,0.0288841724395752
"73","he got to see his nan again",1,0.999914884567261
"74","he relised the circumstances",0,0.0118967294692993
"75","he wrote a letter to he to see if she could visit",0,0.0105364620685577
"76","suspense",0,0.00531232357025146
"77","that war broke out",0,0.000711351633071899
"78","he was back home",1,0.993733763694763
"79","he went to his old town and saw his grannie",1,0.999937117099762
"80","he can not walk",1,0.945056080818176
"81","because it goes back a bit before when it said she would protect him from his fear",0,0.00188511610031128
"82","he could write to grannie",0,0.933313369750977
"83","he returned home in hospital injured",1,0.609291613101959
"84","hospital was lame",0,0.997856259346008
"85","it brought him to where his gran lived",1,0.999997735023499
"86","his grannie could see him",1,0.984899938106537
"87","he could come back to england and see his grannie again",1,0.999988913536072
"88","he was hurt and had to go to hospital",1,0.999020338058472
"89","it was a bad day",0,0.00182008743286133
"90","sad  emotional",0,0.002165287733078
"91","he had a chance to write to his granny",0,0.0458410680294037
"92","he was back home in hospital was still very lame",1,0.999897241592407
"93","it bought back memorys",0,0.00769522786140442
"94","he was taken to his grannie's town",1,0.996326267719269
"95","he got wounded this is my answer",0,0.0165291726589203
