"","validationtext","y_val","predictions"
"1","she could see him again",1,0.98904025554657
"2","he realised suddenly that circumstance had brought him back to the small town where she was living still",1,0.999897956848145
"3","his grannie visiting him",1,0.108296245336533
"4","he had to go home",1,0.999080657958984
"5","he got to see his grannie and love lit up the day",1,0.00184005498886108
"6","to get punished for once  or hurt",0,0.00506111979484558
"7","he got to see granny again",1,0.993328452110291
"8","his granny could come and see him",1,0.960893630981445
"9","a soldier was wounded while in france",0,3.36766242980957e-05
"10","that he remembered his grannie it had brought him close to that small town",1,0.0123516321182251
"11","it brought him closer to where his granny was living",1,0.999898552894592
"12","she becamed a solder and got badly hurt",0,0.00774356722831726
"13","he went back to grannie's house",1,0.98963725566864
"14","it helped him see his grandma again",1,0.94275176525116
"15","he got to see grannie again",1,0.996860980987549
"16","it had brought him to where she was living still",1,0.999590158462524
"17","he came back to the town where his gran was",1,0.999683618545532
"18","the effect was sadness",0,0.000435769557952881
"19","he was brought close to the small town where his grannie lived",1,0.999998807907104
"20","makes you feel bad but you just got to carry on",0,0.0583401918411255
"21","a soldier was wounded",0,0.000191152095794678
"22","he could write to his grannie",0,0.789607882499695
"23","glad because he was near his gran",1,0.997541546821594
"24","to make it sad",0,0.000139087438583374
"25","shocked of the circumstance",0,0.000502109527587891
"26","had brought me back to that small town where she was living still",1,0.999848604202271
"27","that his grannie would help him feel better",0,0.0402930974960327
"28","he realised the circumstance and it had bought him close to his home town",1,0.994911968708038
"29","wounded ended up in hospitail still very lame",1,0.99930214881897
"30","so he remembers what it was like with his granny",0,0.00232711434364319
"31","it brought him closer to the small town where she was still living",1,0.999947369098663
"32","that he ended up near his gran",1,0.998935222625732
"33","very lame",1,0.936860501766205
"34","the poet went to a hospital that his grannie was near by to",1,0.996720910072327
"35","to kind of bring back memories of the past",0,0.379455089569092
"36","he was back in that small town where grannie was",1,0.998765408992767
"37","granny had to visit him because he couldn't go to her",1,0.966107964515686
"38","to write",0,0.00176787376403809
"39","that the man had been brought back to his grannie",1,0.997894048690796
"40","the poet could'nt go see there granny",0,0.941032886505127
"41","he went back home",1,0.999942123889923
"42","he couldn't visit grannie",0,0.0461896657943726
"43","was wounded",0,0.00131523609161377
"44","grannie tunned small",0,0.0081712007522583
"45","that he needed his grannie to help him",0,0.774368166923523
"46","he lost some of his memory",0,0.0630016624927521
"47","he was very lame",1,0.977523922920227
"48","he was wounded",0,0.00314027070999146
"49","he became a soldier",0,0.0018017590045929
"50","i realised that circumstance had brought me close to the town where she was living still",1,0.999799489974976
"51","going home in the hospital and grannie visiting",1,0.999769687652588
"52","because he was wounded he was close to his nan's house and she visited",1,0.986331045627594
"53","happy",0,0.00713396072387695
"54","she smiled",0,0.00305983424186707
"55","he would be able to see his granny",1,0.966242074966431
"56","the poet got to see his grannie",1,0.989060878753662
"57","he saw his granny in hospital",1,0.998044848442078
"58","i became a solider and was wounded",0,0.00500139594078064
"59","seized",0,0.000844508409500122
"60","he had to go back home in the hospital",1,0.999953627586365
"61","he was close to the town where grannie lived",1,0.999994993209839
"62","heshe was near his grannies hows so he could see her again",1,0.999440789222717
"63","it had brought him closer to his gran",1,0.997116446495056
"64","he became wounded",0,0.00785225629806519
