"","validationtext","y_val","predictions"
"1","because it's a war",0,0.00709205865859985
"2","it brought me close to that small town",0,0.000754684209823608
"3","brought him close to where granie lived  grannie visited him",1,0.999981760978699
"4","that he was near to where his grannie lived",1,1
"5","he was in hospitail",1,0.92324686050415
"6","he was near the place his grannie was living",1,0.999506890773773
"7","because it was lame at the hospital",0,0.903613090515137
"8","he was wounded while in france because he's lame",1,0.996179521083832
"9","his grannie might be able to visit him",1,0.85344123840332
"10","the boy was in  the war he ask if is grany  him",0,0.231397181749344
"11","he went back to a little town where he saw his grannie again",1,0.999998211860657
"12","he couldn't see his grannie anymore",0,0.9834885597229
"13","the shock he received",0,0.00164759159088135
"14","he was close to where granny lived so he asked her to visit him",1,0.999663829803467
"15","it adds a sadness to the poem",0,0.000118404626846313
"16","he had to go to the hospital",1,0.99481463432312
"17","he came back to the small town where she was living still",1,0.999987125396729
"18","he was close to his granny",1,0.994668126106262
"19","was still very lame",1,0.997543573379517
"20","he as near his granny vilage",1,0.999488115310669
"21","scared",0,0.000290423631668091
"22","it was lame",1,0.374701142311096
"23","the poet saw his granne",1,0.991808533668518
"24","it was sad",0,1.54972076416016e-06
"25","when he got back granny is still here",1,0.991681694984436
"26","i think because he was back home in hospital",1,0.998648524284363
"27","the poet was wounded",0,7.26878643035889e-05
"28","he was in a hospital back home",1,0.999989867210388
"29","he went back to his grannie",1,0.999187767505646
"30","it made him write to grannie",0,0.0018165111541748
"31","he got to go back home",1,0.999977469444275
"32","broke then she came a soldier",0,0.00494673848152161
"33","he was taken to a hospital near his grandma",1,0.999995052814484
"34","that he was a brave man",0,0.00010448694229126
"35","he went to a hospital near his granny",1,0.999997735023499
"36","he realised he was in the town where his grannie still lived",1,0.99999988079071
"37","the poet wanted to see grannie",0,0.00584080815315247
"38","he had to go back home in the hospital",1,0.999794483184814
"39","he realised that circumstance had brought him closer to his grandma",1,0.99994283914566
"40","that grannie got to see him again",1,0.998411417007446
"41","he was lame where he got hurt",1,0.999676585197449
"42","because it goes back a bit before when it said she would protect him from his fear",0,0.00198462605476379
"43","it worries the grannie",0,0.00090402364730835
"44","war breaking out",0,4.09483909606934e-05
"45","that the hospital was near where his nan was living",1,0.999987244606018
"46","it said back home in hospital",1,0.996292948722839
"47","his gran lived there",1,0.989507496356964
"48","he did not get to see his grannie",0,0.993932962417603
"49","back home in the hospital",1,0.997014999389648
"50","he was lam",1,0.00142449140548706
"51","that he might be able to see grannie",1,0.858693957328796
"52","a soldier and was wounded while in france",0,3.60608100891113e-06
"53","it says i became a soilder and was wounded in france",0,5.12599945068359e-05
