"","validationtext","y_val","predictions"
"1","he was able to see his grannie again which he was shocked that she was still living",1,0.994362056255341
"2","he could see his grannie",1,0.994731724262238
"3","he got to see his nan again",1,0.996153175830841
"4","back in hospital very lame",1,0.999950349330902
"5","we broke out he went to his grannie",1,0.736922323703766
"6","the circumstance had brought him close to the small town where she was living still",1,0.999985456466675
"7","he was brought near the town his grannie lives",1,0.999999046325684
"8","he broke his leg",1,0.000157296657562256
"9","he got to see grannie again",1,0.999239206314087
"10","he asked her to vist him",0,0.00858676433563232
"11","he was home",1,0.991551756858826
"12","it brought him closer to the small town were she was still living",1,0.99997353553772
"13","he was back home",1,0.986119151115417
"14","that he would be able to see his gran again",1,0.994657754898071
"15","he ended up near his grannie",1,0.999748110771179
"16","he was close to where granny lived so he asked her to visit him",1,0.99929016828537
"17","he was near to his grannies town",1,0.999583005905151
"18","it made him go to hospital which brought him closer to where she stayed",1,0.999799966812134
"19","his granny got smaller",0,0.00926497578620911
"20","he was close to home",1,0.950502038002014
"21","he could see his grandma",1,0.998921036720276
"22","he would neer go back to war",1,0.0628311634063721
"23","to get back home",1,0.991560280323029
"24","it gave the poem a darker twist",0,0.00354036688804626
"25","he didn't listern",0,0.00943800806999207
"26","he hurts his leg",1,0.000927507877349854
"27","his memory wasn't as good as before",0,0.0160875916481018
"28","brought him close to where granie lived  grannie visited him",1,0.999982595443726
"29","going to the hospital",1,0.995703339576721
"30","when he was injured he felt lame so he could not do any thing",1,0.711763262748718
"31","the curcumstances",0,0.00223928689956665
"32","he was brought to the hospital near where his grannie lived",1,1
"33","he got clocer to home",1,0.994005799293518
"34","shock",0,0.00121334195137024
"35","it brought him close to where his grannie still lived",1,0.999999642372131
"36","he was brought close to that small town where she was still living",1,0.999998807907104
"37","and was wounded",0,0.00103625655174255
"38","he couldn't be a soldier",1,4.25279140472412e-05
"39","she got wanded",0,0.00696000456809998
"40","going to hospital and being wounded",1,0.181461960077286
"41","he got to see his gran again",1,0.993296265602112
"42","the poet could'nt go see there granny",0,0.997200012207031
"43","it worries the grannie",0,0.0056585967540741
"44","it shown that he had grown up",0,0.00475969910621643
"45","he was injured in france",0,0.000672668218612671
"46","the poet wanted to see grannie",0,0.0186058878898621
"47","that he ended up near his gran",1,0.999555349349976
"48","that he saw his granny but she was small but he loved her still any way",1,0.147233843803406
"49","the effect was lame",0,0.957928657531738
"50","was wounded while in france",0,5.25414943695068e-05
"51","he saw his granny again",1,0.989598631858826
"52","in hospitable",1,0.0441410541534424
"53","he could go back home",1,0.998877167701721
