"","validationtext","y_val","predictions"
"1","going to hospital and being wounded",1,0.0167525410652161
"2","saddness ",0,0.00627043843269348
"3","she never punished him for being bad",0,0.00362193584442139
"4","he got her back in the poem",0,0.981656193733215
"5","it had brought him closer to his grannie",1,0.999937057495117
"6","he was wouned while he was in france",0,0.00330165028572083
"7","the circumstance had brought him close to the small town where she was living still",1,0.999999642372131
"8","he could ask his grannie if she would see him",0,0.130427807569504
"9","a soldier and was wounded while in france",0,0.000384032726287842
"10","the effect was that it would be quite sad and upsetting",0,0.00171449780464172
"11","the circumstance had brought me close to the small town where she was living still",1,0.999998450279236
"12","he was sent home",1,0.999956667423248
"13","he was near the town where grannie was",1,0.999990701675415
"14","he was given an opertunity to see her again",1,0.99943470954895
"15","it brought him closer to grannie",1,0.999549984931946
"16","his grannie shrank",0,0.60824716091156
"17","broke then she came a soldier",0,0.0215903520584106
"18","it makes him see his grannie again",1,0.997981786727905
"19","that huge grannie became so small",0,0.000615447759628296
"20","he got to see her again",1,0.999699711799622
"21","he was back in his grandmothers town",1,0.999782562255859
"22","he got clocer to home",1,0.999901652336121
"23","he could see his grannie",1,0.999290525913239
"24","wanting so se his grandmar",0,0.0157295763492584
"25","he had to stay hostpita",1,0.0398514270782471
"26","it means he goes to hospital then grannie comes",1,0.995567798614502
"27","was wounded while in france",0,0.000757396221160889
"28","he went to hospital and it was near his grannie",1,0.999982953071594
"29","so she could see him and make him happy",1,0.256236493587494
"30","he was home in hospital",1,0.999665379524231
"31","w",0,0.00803890824317932
"32","that he could see his granny",1,0.999169707298279
"33","it gave him a chance to see his grannie",1,0.973861932754517
"34","he was very lame",1,0.999893724918365
"35","he was wounded and went back home to hospital",1,0.999984383583069
"36","he became lame",1,0.999444842338562
"37","the boy got to see his grannie again",1,0.978286981582642
"38","brought him close to that small town",0,0.0243858397006989
"39","going to the hospital",1,0.993414402008057
"40","it says he was wounded which means injured",0,0.00431239604949951
"41","that it was still very lame",1,0.998613834381104
"42","his grannie might be able to visit him",1,0.990041375160217
"43","that he was missing his grannie",0,0.0250173211097717
"44","when he went home and he was in hospital and still lame wonded while in france",1,0.00781798362731934
"45","the poet had to write to his grannie and ask her to visit him",0,0.995236277580261
"46","he would get to see his grannie",1,0.997058868408203
"47","he realised how close he was to the town she lived in",1,0.999999523162842
"48","hes fealing sad because he hasent seen his grannie in ages",0,0.991453409194946
"49","his grannie visited him and took him home",1,0.999995946884155
"50","he made his grannie worried",0,0.386991709470749
"51","he wrote to his grandma asking to visit",0,0.0159759223461151
"52","saded",0,0.00549823045730591
"53","a sad effect it made it emotional",0,0.00480455160140991
"54","he was hurt",0,0.0107653737068176
"55","upsetting",0,0.00418949127197266
"56","the hospital was close to his grandma's house",1,0.999870359897614
"57","he had to stay in a hospital ward",1,0.99944132566452
"58","he could see her in hospital because the hospital was in the same town where grannie lived",1,1
"59","lame and boring",0,0.0147468745708466
"60","it made him want to visit and see his gran",0,0.99544483423233
"61","he wanted his granny",0,0.00843268632888794
"62","that he was still very lame",1,0.999891757965088
"63","it had brought him close to the town he grew up in",1,0.999999165534973
"64","so he remembers what it was like with his granny",0,0.00471162796020508
"65","he got wounded this is my answer",0,0.00991043448448181
"66","it shows how much he cared",0,0.00254517793655396
"67","war broke",0,0.00612616539001465
"68","that the hospital he was at was near his grannies",1,0.999975085258484
"69","so he would see his grannie",1,0.995548009872437
