"","validationtext","y_val","predictions"
"1","it was upsetting",0,0.00679004192352295
"2","it showes his grannie cares for him",0,0.017749547958374
"3","he realised the circumstance and it had bought him close to his home town",1,0.981359660625458
"4","it made you feel sorry for him",0,0.00234872102737427
"5","saddness ",0,0.0186072289943695
"6","he started to write poems",0,0.0398392975330353
"7","his granny was living in the village that he was in",1,0.997925102710724
"8","he was injured in france",0,0.00511908531188965
"9","he couldn't see his grannie anymore",0,0.121725827455521
"10","getting to see his grannie",1,0.988859415054321
"11","she came and visited him",1,0.965749621391296
"12","grannie couldn't visit him",0,0.0292315185070038
"13","it makes him see his grannie again",1,0.892140328884125
"14","he whent to a ward",1,0.0310566127300262
"15","he became a soldier in war and he was wounded",0,0.0174662470817566
"16","the poet got to see his grannie again",1,0.977551460266113
"17","he was brought near his grandmothers home",1,0.999993562698364
"18","he went to a hospital close to his grannie",1,0.999247074127197
"19","the circumstance had brought me close to the small town where she was living still",1,0.999978303909302
"20","he ended up near his grannie",1,0.999489784240723
"21","he would see his grannie again",1,0.991418898105621
"22","he could get to see his granny again",1,0.990858614444733
"23","he saw his granny in hospital",1,0.99883234500885
"24","he became wounded",0,0.0185919106006622
"25","vividly recall",0,0.0112437605857849
"26","the boy was in  the war he ask if is grany  him",0,0.0119887590408325
"27","he could die",0,0.35729306936264
"28","grannie turned to an old lady",0,0.066929817199707
"29","his gran lived there",1,0.919732928276062
"30","brought them back toghether",1,0.827196002006531
"31","hostpital",0,0.0223324000835419
"32","he was in hospital near a small town where his grannie lives",1,0.999999940395355
"33","he had contact with her again",0,0.966248750686646
"34","it had bought him close to the town that his grannie lived in",1,0.999868750572205
"35","yet oh so gentle and she understood every hope and dream i ever had",0,0.0305550694465637
"36","you know that he was older",0,0.0143420994281769
"37","that he was in hospital",1,0.972622632980347
"38","when the poet was in hospital he felt lame",1,0.999744296073914
"39","he went to his old town and saw his grannie",1,0.999928832054138
"40","in the text it says that he got wounded",0,0.0215083956718445
"41","the effect was still remembering her",0,0.0388291776180267
"42","suspense",0,0.0133214294910431
"43","to get back home",1,0.993944764137268
"44","he didn't listern",0,0.0335962772369385
"45","going home in the hospital and grannie visiting",1,0.998144686222076
"46","he remembered about his granny",0,0.0274871289730072
"47","didn't know really who it was",0,0.00622346997261047
"48","it made the story more dark and sad",0,0.0023103654384613
"49","it made the reader feel affectionate towards the poet",0,0.0128573477268219
"50","it was all light and happy and then it became a bit sad and dark",0,0.0115924477577209
"51","he is lame",1,0.953816652297974
"52","that he fort hard",0,0.072184681892395
"53","his grannie was still there for you",0,0.00781729817390442
"54","to ask to write to her and ask to see if she could visit",0,0.0446979999542236
"55","he was in the hospital during war",1,0.309851467609406
"56","he can't walk because he is lame",1,0.998388528823853
"57","he did not get to see his grannie",0,0.980443477630615
"58","he came to the place where grannie lived",1,0.999994874000549
"59","makes you feel bad but you just got to carry on",0,0.0469136536121368
"60","he got very upset",0,0.879313468933105
"61","he had been brought close to his granny",1,0.998272716999054
"62","he went to a hospital in france",1,0.0169185101985931
"63","it brought him close to the small town where she lived",1,0.99999988079071
"64","he wrote to his grandma asking to visit",0,0.028828501701355
"65","she came to visit him",1,0.879692912101746
"66","in hospitable",1,0.0254499018192291
"67","the effect was sadness",0,0.0070575475692749
"68","she visited him and made him feel warm",1,0.0132946372032166
"69","that he wounded while in france",0,0.00176563858985901
"70","he went to hospital and it was near his grannie",1,0.999768733978271
"71","it brought him closer to the small town were she was still living",1,0.999985814094543
"72","he gets to see him grannie again",1,0.980295181274414
"73","he got wounded in france and in hospital was lame",1,0.998632252216339
"74","heshe was near his grannies hows so he could see her again",1,0.999990582466125
"75","he ended up near granny's house",1,0.998047888278961
"76","to bring them back to gather  to reunight them",1,0.0765681862831116
"77","he got to see his granni again",1,0.983326554298401
"78","he said back home in hospital",1,0.996306180953979
