"","validationtext","y_val","predictions"
"1","going back to his home town in hospital",1,0.999974846839905
"2","he was home",1,0.980790138244629
"3","he couldn't visit grannie she had to visit him",1,0.247856974601746
"4","he got brought to a small town near her",1,0.993291616439819
"5","seeing the poets grannie again",1,0.146561592817307
"6","i believe its because this might also be about world war i or ii",0,0.0115945041179657
"7","broke",0,0.0118347406387329
"8","a soldier was wounded",0,0.00284206867218018
"9","he can not walk",1,0.909279346466064
"10","one effect is getting injured in france and going back home",1,0.999542713165283
"11","very harmful and painful",0,0.0160204768180847
"12","he was feeling lame",1,0.968059778213501
"13","that he ended up near his gran",1,0.997580170631409
"14","he was bored",0,0.0115048587322235
"15","his grannie was sad",0,0.00414565205574036
"16","to get punished for once  or hurt",0,0.00868454575538635
"17","it said he was wounded",0,0.0105623304843903
"18","he seized the chance to find s gran",0,0.00655993819236755
"19","he had contact with her again",0,0.965334355831146
"20","a shock",0,0.00769662857055664
"21","it took him to the town his grannma lived in so he could see her",1,0.999546110630035
"22","",0,0.0114251375198364
"23","felt very lame",1,0.957390189170837
"24","he went back home in hospital",1,0.999972820281982
"25","he gets to meet his grannie",1,0.984904289245605
"26","broke then she came a soldier",0,0.0204885601997375
"27","he got to see granny",1,0.976763010025024
"28","grannie tunned small",0,0.0121969878673553
"29","wanting so se his grandmar",0,0.0436058342456818
"30","i seized",0,0.00414374470710754
"31","i became a soldier and was wounded while in france",0,0.00155147910118103
"32","he was lame",1,0.87295538187027
"33","hes fealing sad because he hasent seen his grannie in ages",0,0.469099074602127
"34","it makes you feel gloomy and creates sadness before she arrives",0,0.00800961256027222
"35","he was a soldier",0,0.0209148228168488
"36","he wanted to see grannie",0,0.0358765721321106
"37","it brought him back to his grannie",1,0.993688702583313
"38","he got to come home",1,0.999209046363831
"39","that the boy was getting injured becuse he whent into the war",0,0.0104946196079254
"40","lame in hositill",1,0.019570380449295
"41","that he had to go to a hospital instead of fighting",1,0.910677552223206
"42","she had bought me to th town that i still visited",0,0.124847501516342
"43","he had to go back home in the hospital",1,0.999898314476013
"44","going to hospital",1,0.970506906509399
"45","the effect was lame",0,0.054673433303833
"46","good because his grannie came",1,0.971717536449432
"47","he got to meet his grannie again",1,0.998586595058441
"48","people had to go hospital",0,0.98158061504364
"49","he was older and when grannie came she was small compared to him",0,0.972185969352722
"50","that it broke",0,0.00934723019599915
"51","so circumstances could bring him back to where his granny lived",1,0.999999284744263
"52","he wrote to his grandma asking to visit",0,0.0249878168106079
"53","because he was wounded he was close to his nan's house and she visited",1,0.993608355522156
"54","it showes his grannie cares for him",0,0.0144866406917572
"55","he becomes helpless again",0,0.875574469566345
"56","years later war broke out and i became a soldier and was wounded while in france back home in hospital",0,0.99989926815033
"57","it made the story more dark and sad",0,0.00136232376098633
"58","it was still very lame",1,0.972057819366455
"59","he wouldn't see his granny for a while",0,0.0532644689083099
"60","he got clocer to home",1,0.997026205062866
"61","he was close to his grandmother and she visited him",1,0.987202346324921
"62","had to go into hospital",1,0.984893441200256
"63","he saw that his grannie was old and she wasn't the same person",0,0.01771080493927
"64","it made him think about her",0,0.00942301750183105
"65","he had to go home",1,0.998197078704834
"66","he had to go back home",1,0.99944281578064
"67","it brought him to his grannie",1,0.731163203716278
"68","years later a war broke out and i was a soldier and was wounded",0,0.0035254955291748
"69","that grannie got to see him again",1,0.997218370437622
"70","his grannie came to visit",1,0.828045964241028
"71","that huge grannie became so small",0,0.00905859470367432
"72","wanting the grannie to come and see him",0,0.995181560516357
"73","he was wouned while he was in france",0,0.016971081495285
"74","he was close to his grannies town",1,0.974803924560547
"75","wounded and lame",1,0.0452804863452911
"76","it was in france",0,0.00843021273612976
"77","he got very lame",1,0.988785624504089
"78","lame",1,0.199535191059113
"79","he became a soldier",0,0.0126387774944305
"80","he got closer to home",1,0.999916553497314
"81","he had got brought to a town where she was living still",1,0.999855518341064
"82","it brought the poet close to where his grannie was living",1,0.99990439414978
"83","the circumstances",0,0.00371885299682617
"84","he ended up near his grannie",1,0.999340891838074
"85","pushed me",0,0.00944215059280396
"86","the grannie was getting and she will be on her own",0,0.0202375948429108
"87","he was hurt while in france",0,0.00528356432914734
"88","vividly recall",0,0.00605997443199158
"89","i was a soldier and was wounded while in france back home in hospital",0,0.999908626079559
"90","he was very lame",1,0.981876373291016
"91","it brought him back to the city where his granny was",1,0.99994969367981
"92","he was his granny again",0,0.984441936016083
"93","him seeing his grannie some more",1,0.0252721607685089
"94","his grannie came to see him",1,0.992277204990387
"95","a solder got wounded",0,0.00290533900260925
"96","that he was wounded while in france",0,0.00314167141914368
"97","he could finally see his grannie again",1,0.996515393257141
