"","validationtext","y_val","predictions"
"1","that his grannie was very small",0,0.313768804073334
"2","to kind of bring back memories of the past",0,0.74559485912323
"3","back home in hospital still very lame",1,0.998910307884216
"4","that the hospital he was at was near his grannies",1,0.995800077915192
"5","because he was back home in hospital",1,0.998478889465332
"6","it made him realise that he needed someone beside him",0,0.019486129283905
"7","he was brought back to wear grannie lives",1,0.993177056312561
"8","while in france",0,0.0111852288246155
"9","he was near to his grannies town",1,0.996222853660583
"10","the grannie was getting and she will be on her own",0,0.917443156242371
"11","he got to see his granni again",1,0.992386937141418
"12","that the poet became lame",1,0.0465730130672455
"13","wounded in france",0,0.0117006003856659
"14","that he was near where his granny lived",1,0.999855279922485
"15","he whent to a ward",1,0.324466943740845
"16","he can't walk because he is lame",1,0.978949368000031
"17","sad  emotional",0,0.00698947906494141
"18","he realised the circumstances",0,0.00629040598869324
"19","his grannie came to visit",1,0.540360510349274
"20","it says i became a soilder and was wounded in france",0,0.012064665555954
"21","it brang him closer to the small town",0,0.0320018529891968
"22","he got to go home to near where his grannie lives",1,0.999933242797852
"23","his effot was to be with grannie",0,0.413529098033905
"24","he came back home",1,0.988423705101013
"25","he rememberd that he was not alone",0,0.0262671113014221
"26","back in the hospital still very lame",1,0.997359037399292
"27","when the poet was in hospital he felt lame",1,0.992641925811768
"28","that his grannie would help him feel better",0,0.887884974479675
"29","he got closer too grannie's town",1,0.972622871398926
"30","it makes him see his grannie again",1,0.990214586257935
"31","it brought him to were his grannie stilll lived",1,0.993426442146301
"32","his hospital is near where she is living",1,0.99656081199646
"33","he was very weak",0,0.943379282951355
"34","people had to go hospital",0,0.985864400863647
"35","that he was near wear grannie lived",1,0.997802436351776
"36","he was hurt while in france",0,0.0124282836914062
"37","to bring them back to gather  to reunight them",1,0.983129858970642
"38","he was able to see his grannie again which he was shocked that she was still living",1,0.956185519695282
"39","he went to his old town and saw his grannie",1,0.996212124824524
"40","he broke out",0,0.00662001967430115
"41","he was close to where granny lived so he asked her to visit him",1,0.925446152687073
"42","his gran lived there",1,0.343199074268341
"43","that he had realised the the circumstance",0,0.00544792413711548
"44","very harmful and painful",0,0.0548102855682373
"45","he ended up in hospital in his grannies village",1,0.995113968849182
"46","one effect was that he was wounded",0,0.0183360278606415
"47","that he got to see his granny",1,0.980055332183838
"48","one effect was that he thought he was lame",1,0.935969650745392
"49","war broke",0,0.00744262337684631
"50","his memory wasn't as good as before",0,0.0745501220226288
"51","it brought him closer to where his granny was living",1,0.997452735900879
"52","he was very lame",1,0.989887595176697
"53","his granny came to visit him",1,0.961707830429077
"54","he got to see grannie in hospital",1,0.997251451015472
"55","he got very upset",0,0.783653318881989
"56","makes you feel bad but you just got to carry on",0,0.554553508758545
"57","he wanted family to support him",0,0.776525616645813
"58","he got to see his grannie again",1,0.998342335224152
"59","sad and heart breaking",0,0.0175650417804718
"60","it made him see how granny really was",0,0.0367990136146545
"61","the hostpotail was around where she lived",1,0.992142558097839
"62","he became lame",1,0.904973268508911
"63","he realised he had a chance to write and ask her to visit",0,0.0190085768699646
"64","i realised that circumstance had brought me close to the town where she was living still",1,0.999531686306
"65","he was close to where his granny was again",1,0.997997283935547
"66","his grannie got older",0,0.0227222144603729
"67","he got brought to a small town near her",1,0.918042004108429
"68","he got a oppurtunity to write to his grannie",0,0.950759887695312
