"","validationtext","y_val","predictions"
"1","felt very lame",1,0.986710667610168
"2","it had brought him close to the town he grew up in",1,0.998769223690033
"3","he could realisticly see her",1,0.979879975318909
"4","it was in france",0,0.031100869178772
"5","he was close to his grannie",1,0.995701551437378
"6","he went to hospital",1,0.99550062417984
"7","it brought him close to a small town",0,0.0187531113624573
"8","it had brought him close to his grannie",1,0.99553382396698
"9","it made granny sad",0,0.0109302401542664
"10","the effect was he went to a hospital after war",1,0.988033533096313
"11","that grannie was now old",0,0.0133137702941895
"12","the effect was sadness",0,0.00884908437728882
"13","he was close to home",1,0.997229158878326
"14","going back to his home town in hospital",1,0.999590277671814
"15","his grannie could see him",1,0.860806405544281
"16","that he remembered his grannie it had brought him close to that small town",1,0.0286244451999664
"17","his granny would be sad when she found out",0,0.016953319311142
"18","grannie became frail and small",0,0.00971296429634094
"19","suspense",0,0.0209635496139526
"20","it brang him back to his grannie",1,0.711504518985748
"21","one effect was that he was wounded",0,0.0113628506660461
"22","he was in hospital",1,0.989199161529541
"23","they were able to see their grannie again who they had'nt seen for years",1,0.243576884269714
"24","he came back to the small town where she was living still",1,0.999973773956299
"25","the poet had to write to his grannie and ask her to visit him",0,0.97845470905304
"26","he found it lame",0,0.995578467845917
"27","",0,0.0182143151760101
"28","his grannie visited him and took him home",1,0.988620281219482
"29","it makes him see his grannie again",1,0.999426245689392
"30","hospital",0,0.231485664844513
"31","he was wounded while in france",0,0.0107918977737427
"32","his grannie came",1,0.978217244148254
"33","it brought him to the town where grannie lived",1,0.999967038631439
"34","he would neer go back to war",1,0.938593506813049
"35","he was wounded while he was in france and he was close to his grannie's house",1,0.99272358417511
"36","his granny visits him",1,0.54065203666687
"37","he could come back to england and see his grannie again",1,0.999950766563416
"38","because it's a war",0,0.0449468791484833
"39","when he was injured he felt lame so he could not do any thing",1,0.926669359207153
"40","close",0,0.0248697102069855
"41","he went to the hospital",1,0.992801785469055
"42","he was sent to the hopital in the town where his grandma lived",1,0.999974846839905
"43","she srunk",0,0.0328348875045776
"44","suprised because there could be a chance for granny to visit again",1,0.804271340370178
"45","i became a soldier and was wounded while in france",0,0.00620394945144653
"46","his gran lived there",1,0.981247544288635
"47","got wounded lame back home in hospatal",1,0.99670422077179
"48","it was shocking",0,0.0160130858421326
"49","she becamed a solder and got badly hurt",0,0.0385422110557556
"50","realising that his grannie did so much for him",0,0.0169633328914642
"51","it made a shiver go down my spine",0,0.0223390758037567
"52","he got put in hospital",1,0.993232548236847
"53","one of the effects was him being lame",1,0.998060405254364
"54","it brought him to the small town she lived in",1,0.999885559082031
"55","he got to see his grannie",1,0.999189496040344
"56","he was in the hospital in a small town where she was livin",1,0.998937606811523
"57","lame because of his wounds",1,0.733399927616119
"58","she got wanded",0,0.0199968814849854
"59","he was hurt",0,0.0176299810409546
"60","that he can't write",0,0.0218722820281982
"61","love lit up again",0,0.963121771812439
"62","he realised he was in the town where his grannie still lived",1,0.999965667724609
"63","he couldn't see his grannie anymore",0,0.998093545436859
"64","he got to visit his grannie",1,0.983116865158081
"65","feeling very lame",1,0.992609977722168
"66","he was sent to a town near where grannie lived",1,0.99999725818634
"67","it made the mood change by making it seem happy and jolly at the beginning and then he gets hurt which makes it sad",0,0.0329642593860626
"68","he was brought back to wear grannie lives",1,0.999705255031586
"69","he wanted grannie to visit him",0,0.240432560443878
"70","lame and boring",0,0.193815231323242
"71","to see his grannie",1,0.996731042861938
"72","the poet was able to see his grannie",1,0.998939990997314
"73","yeyos later war broconout and bcaym a soldier and was wonded whille in frane",0,0.100850313901901
"74","he got wounded",0,0.0120962262153625
"75","it said back home in hospital",1,0.990511059761047
"76","so circumstances could bring him back to where his granny lived",1,0.999952793121338
"77","suspence",0,0.0205623805522919
"78","it brought the poet and the grannie together again",1,0.292704194784164
"79","he hadn't realized that his grannie would change",0,0.0562005043029785
"80","at home in hospital",1,0.992673873901367
"81","he can't walk properley",1,0.978819489479065
"82","that he was close to the small town",0,0.0274582803249359
"83","he was near his grannie",1,0.997899651527405
"84","she came and visited him",1,0.98593544960022
"85","it brought him close to this grannies small town where she lived",1,0.999965071678162
"86","i think because he was back home in hospital",1,0.997627258300781
"87","the effect is he had to go to hospital",1,0.998584449291229
"88","the grannie would be alone",0,0.0085909366607666
"89","he got to see his grannie agian",1,0.999690294265747
"90","he was back home",1,0.99277675151825
"91","it made him see how granny really was",0,0.0196163058280945
"92","he remembered about his granny",0,0.0158028304576874
"93","love lit up the day",0,0.530463397502899
"94","it had brung him to a hospital close to were granny lived",1,0.999520599842072
"95","they got injured",0,0.0173989534378052
"96","saddnes",0,0.0154053568840027
"97","he was sad",0,0.0109274387359619
"98","she was still very lame",1,0.996320605278015
"99","he was wounded in france",0,0.0162361562252045
"100","the poet could'nt go see there granny",0,0.997913718223572
"101","it says that back home in hospital",1,0.991407632827759
"102","it was very boring lame and gloomy",0,0.924287378787994
"103","she had a wound while she was in france",0,0.0227304697036743
"104","he gets to meet his grannie",1,0.998246312141418
"105","circimstanses had brought him close to the town where she was living still",1,0.999990582466125
"106","it makes you feel gloomy and creates sadness before she arrives",0,0.0310637056827545
"107","the hospital was close to his grandma's house",1,0.996336460113525
"108","it brought him and his grannie together",1,0.986671566963196
"109","he got her back in the poem",0,0.736660242080688
"110","he got to ask grannie to visit",0,0.426575005054474
"111","he was given an opertunity to see her again",1,0.999049305915833
"112","that he wounded while in france",0,0.00903230905532837
"113","he seized the chance to find s gran",0,0.119290471076965
"114","he went into a battle",0,0.376400709152222
"115","he was taken to a hospital near where his grannie lived",1,0.999994993209839
"116","he decides to write a letter to his grannie and remembers what she did for him",0,0.0427354574203491
"117","that it is very sad",0,0.0187511444091797
"118","he was near the town where grannie was",1,0.99938303232193
"119","the shock he received",0,0.0144276916980743
"120","a sad effect it made it emotional",0,0.00926783680915833
"121","makes everything turn sad",0,0.0138779878616333
"122","he seized the chance to write to her",0,0.0147143602371216
"123","she came and i still",1,0.986093461513519
"124","because he said i realised suddenly that circumstance had brought me close to that small town were she lived still",1,0.999934792518616
"125","that he saw his grannie as an tiny frail lady",1,0.0129016041755676
"126","he got to see his grann again",1,0.999829649925232
"127","he became a soldier in war and he was wounded",0,0.00935322046279907
"128","wounded in france",0,0.0106079876422882
"129","granny was depressed",0,0.0197915732860565
"130","he thought he was lame",1,0.996313989162445
"131","he had to go back home",1,0.999619901180267
"132","she was broke and became a soldier",0,0.0141798257827759
"133","so that he could see his granny",1,0.998304486274719
"134","he was sent to hospital",1,0.992581725120544
"135","that he was back home but in hospital",1,0.998766660690308
"136","he went in hospistol",1,0.985006213188171
"137","he realized how close he was to the town she lived in",1,0.9997638463974
"138","the poet got to see his grannie again",1,0.999954342842102
"139","he went home to the hospital",1,0.997146964073181
"140","it had brought him to the hospital where his grannie lives",1,0.999990224838257
"141","she came to visit him",1,0.978304982185364
"142","he did not get to see his grannie",0,0.996295094490051
"143","he ended up in a town near his grannies old town he called her",1,0.998230695724487
"144","the poet wanted to see his grannie again",0,0.999773859977722
"145","that he fort hard",0,0.0358438193798065
"146","back in hospital",1,0.976286888122559
"147","he was close to his granny",1,0.99437689781189
"148","she smiled",0,0.0193550288677216
"149","being a soldier",0,0.0106496512889862
"150","he got brought to a small town near her",1,0.99341869354248
"151","it made him want to visit and see his gran",0,0.996240735054016
"152","he had contact with her again",0,0.964863061904907
"153","the poet realised the circumstance",0,0.00993141531944275
"154","because he was wounded he was close to his nan's house and she visited",1,0.995119392871857
"155","he got to his grannie again",1,0.999644756317139
"156","going to hospital and being wounded",1,0.854377567768097
"157","that he got to see his grannie",1,0.998911261558533
"158","the poet was excited because he was brought back to the same town his grannie was in",1,0.998043179512024
"159","someone got woonded",0,0.0134651660919189
"160","the soldier gets injured and gets taken home he also goes to the hospital near his gran",1,0.999745726585388
"161","s",0,0.015394002199173
"162","a soldier and was wounded while in france",0,0.00647890567779541
"163","he got to see his granni again",1,0.999711632728577
"164","he was in hospital and was wounded",1,0.79783046245575
"165","he was home",1,0.581741273403168
"166","he saw grannie again",1,0.999125361442566
"167","it bought back memorys",0,0.859625577926636
"168","he couldn't be a soldier",1,0.00635302066802979
"169","they got to see their grannie",1,0.998836755752563
"170","he had to stay hostpita",1,0.932787775993347
"171","he got to see his gran again",1,0.999918758869171
"172","he realised that circumstance had brought him closer to his grandma",1,0.999730706214905
"173","they were close to that small town where grannie lived",1,0.999984800815582
"174","he had to go to the hospital and was still very lame",1,0.999677300453186
"175","i seized",0,0.0116274058818817
"176","he had gone back to that small town where she was still living",1,0.999987006187439
"177","he was brought close to that small town where she was still living",1,0.999991655349731
"178","wouned while in france",0,0.0101934671401978
"179","to visit to him",0,0.237453281879425
"180","he was bored",0,0.019329845905304
"181","brought them back toghether",1,0.950187921524048
"182","that huge grannie became so small",0,0.0110701620578766
"183","to bring him close to where grannie lived",1,0.999956607818604
"184","she was living still",0,0.998935341835022
"185","good because he got to see his granny again",1,0.999804675579071
"186","was wounded",0,0.00826165080070496
"187","staying in the hospital",1,0.81475043296814
"188","he was in a hospital near where his granny lived",1,0.999956130981445
"189","he was feeling lame",1,0.990324914455414
"190","because it says years later war broke out and i became a soldier and was wounded while in france",0,0.010228157043457
"191","a soldier was wounded in france",0,0.00969311594963074
"192","she was shocked",0,0.0155886113643646
"193","a soldier was wounded while in france",0,0.00590395927429199
"194","she had bought me to th town that i still visited",0,0.985731542110443
"195","it means he goes to hospital then grannie comes",1,0.995362758636475
"196","it brought him to were his grannie stilll lived",1,0.998823165893555
"197","it was a dark cold day",0,0.0142174363136292
"198","he was wounded when he became a soldier",0,0.0113134980201721
"199","visit",0,0.0208274722099304
"200","having to go to hospital",1,0.996003389358521
"201","his grannie wasn't there for him at that time",0,0.0398439168930054
"202","so he would see his grannie",1,0.996402263641357
"203","that she whent back to her town",1,0.0690921247005463
"204","wounded and lame",1,0.336771786212921
"205","the boy was in  the war he ask if is grany  him",0,0.628790140151978
"206","he didn't change one bit",0,0.0454126298427582
"207","she came and saw him",1,0.945407271385193
"208","had brought him close to that small town where she was living still",1,0.999988496303558
"209","he made his grannie worried",0,0.792964339256287
"210","he went to the hospital near where his grannie was living",1,0.999947726726532
"211","sadness",0,0.0158456563949585
"212","he was sent near his grannie",1,0.999013245105743
"213","that grannie could visit him",1,0.397201746702194
"214","when the poet was in hospital he felt lame",1,0.999803245067596
"215","he went back to his grannie",1,0.992791891098022
"216","worried for him",0,0.0156155228614807
"217","he went back to grannie's house",1,0.976832509040833
"218","i became a solider and was wounded",0,0.00860863924026489
"219","seized",0,0.0145477056503296
"220","that grannie could come and visit him",1,0.115848213434219
"221","he brang back to england and near his grannie",1,0.998343944549561
"222","that she was six then eght in one minet",0,0.145780563354492
"223","he lost some of his memory",0,0.164783447980881
"224","he was wounded while in france because he's lame",1,0.990825355052948
"225","he was brought near the town his grannie lives",1,0.999933004379272
"226","grannie was sad",0,0.00815959740430117
