"","validationtext","y_val","predictions"
"1","she becamed a solder and got badly hurt",0,0.00319617986679077
"2","because it was lame at the hospital",0,0.95748233795166
"3","it makes him see his grannie again",1,0.894562125205994
"4","his day got lit up",0,0.0148701369762421
"5","his grannie visiting him",1,0.00729137659072876
"6","he was able to see the grannie",1,0.589751482009888
"7","he as near his granny vilage",1,0.997248649597168
"8","the grannie was getting and she will be on her own",0,0.00276222825050354
"9","he could see her in hospital because the hospital was in the same town where grannie lived",1,1
"10","good because he got to see his granny again",1,0.998164117336273
"11","it made him realise that he needed someone beside him",0,0.00257807970046997
"12","that he was in hospital",1,0.996730804443359
"13","it had brought him closer to his gran",1,0.999352335929871
"14","he went to a hospital near home",1,0.999990165233612
"15","had brought me back to that small town where she was living still",1,0.999970018863678
"16","that he was brought back in the small town",0,0.273834526538849
"17","the poet got to see his grannie again",1,0.99405825138092
"18","he went to hospital",1,0.99849808216095
"19","wounded and lame",1,0.0151144564151764
"20","he wrote a letter to he to see if she could visit",0,0.964987099170685
"21","in the hospital in france",1,0.0281948149204254
"22","he was in the hospital close to their grannie",1,0.999573469161987
"23","he had a chance to write to his granny",0,0.0222180783748627
"24","his grannie came to see him",1,0.990262985229492
"25","he had to go to hospital which brought him close to the town where his grannie lived",1,0.99999988079071
"26","was still very lame",1,0.963993549346924
"27","he was drew closer to his grannie",1,0.994391441345215
"28","it had brung him to a hospital close to were granny lived",1,0.999998331069946
"29","he became united with her again",1,0.00794118642807007
"30","it had brought him close to that town where she was living still",1,0.999963164329529
"31","makes everything turn sad",0,0.000130444765090942
"32","he went home to the hospital",1,0.999811172485352
"33","it made the poem sound sad",0,2.95341014862061e-05
"34","he was wounded while being in france",0,0.000228315591812134
"35","love",0,0.00300690531730652
"36","to get back home",1,0.989060163497925
"37","you know that he was older",0,0.00175133347511292
"38","she smiled",0,0.00142475962638855
"39","he came back to the town where his gran was",1,0.999647736549377
"40","that he wounded while in france",0,1.23083591461182e-05
"41","she came and i still",1,0.255393981933594
"42","that he was hurt from war",0,0.00137525796890259
"43","he got to see his granny again",1,0.995680451393127
"44","it was a dark cold day",0,0.00081363320350647
"45","that grannie was old and frail",0,0.00146597623825073
"46","it brought him close to that small town where she was living still",1,0.99997878074646
"47","she had bought me to th town that i still visited",0,0.899669528007507
"48","critumstance",0,0.00228002667427063
"49","still very lame",1,0.970729470252991
"50","they got to see their grannie",1,0.992199420928955
"51","he was close to the town where grannie lived",1,0.999997794628143
"52","lame",1,0.249191492795944
"53","he went home",1,0.955689430236816
"54","he realised how close he was to the town she lived in",1,0.99995493888855
"55","was wouned later in france",0,0.000358641147613525
"56","he went in hospistol",1,0.975290179252625
"57","war broke out",0,0.000193595886230469
"58","suspense",0,0.00291672348976135
"59","they got to see grannie",1,0.973261892795563
"60","realised suddenly that circumstance",0,0.000175803899765015
"61","he became very lame",1,0.866010665893555
"62","the boy got to see his grannie again",1,0.986385345458984
"63","he had been brought to a small town were his grannie was living",1,0.999970257282257
"64","he wouldn't see his granny for a while",0,0.000553727149963379
"65","a sad effect",0,0.000635921955108643
"66","he got to see granny again",1,0.995744705200195
"67","still very calm",0,0.00563579797744751
"68","because the war broke out",0,0.000255703926086426
"69","he is in hospital",1,0.99495792388916
"70","that his grannie would help him feel better",0,0.00697618722915649
"71","he was in hospitail",1,0.901864111423492
"72","his grannie came to see him again",1,0.990401864051819
"73","he was wouded",0,0.00579702854156494
"74","it had brought him near his grannie",1,0.99972003698349
"75","he went to hospital and it was near his grannie",1,0.999824166297913
"76","i was a soldier and was wounded while in france back home in hospital",0,0.999772667884827
"77","it made him come closer to where grannie lives",1,0.999975085258484
"78","the soldier gets injured and gets taken home he also goes to the hospital near his gran",1,0.999994397163391
"79","that the hospital was near where his grannie lived",1,0.99999988079071
"80","he realised he was in the town where his grannie still lived",1,0.999998986721039
"81","his grannie was still there for you",0,0.000809401273727417
"82","it says the word wounded",0,7.95722007751465e-05
"83","he wanted family to support him",0,0.00687873363494873
"84","he was brought near his grandmothers home",1,0.999986469745636
"85","it made you feel sorry for him",0,0.000498175621032715
"86","he could see his grannie again",1,0.996634066104889
"87","he was taken to a hospital near where his grannie lived",1,1
"88","",0,0.00235208868980408
"89","he wrote a letter to his grannie",0,0.330476671457291
"90","that he was near to where his grannie lived",1,0.99999988079071
"91","he was bored",0,0.0020948052406311
"92","that he got to see his granny",1,0.992818117141724
"93","it makes you feel sorry for them",0,0.000768035650253296
"94","he could go back home",1,0.999293208122253
"95","he would get to see his grannie",1,0.857855498790741
"96","hospital was lame",0,0.978723108768463
"97","a sad effect it made it emotional",0,0.000110208988189697
