"","validationtext","y_val","predictions"
"1","the boy got to see his grannie again",1,0.996833682060242
"2","it made you feel sad and worried",0,0.0022733211517334
"3","he could see his grannie",1,0.987778544425964
"4","he realised how close he was to the town she lived in",1,0.996637344360352
"5","was wounded while in france",0,0.00270926952362061
"6","that he was brought back to his grannies home",1,0.99835330247879
"7","he got to see his granny again",1,0.996976017951965
"8","suprised because there could be a chance for granny to visit again",1,0.984814643859863
"9","that he had to go to a hospital instead of fighting",1,0.768113911151886
"10","makes you feel bad but you just got to carry on",0,0.153009742498398
"11","he was near to his grannies town",1,0.993978559970856
"12","he was very lame",1,0.992305099964142
"13","that grannie was old and frail",0,0.0512519776821136
"14","that it broke",0,0.011102169752121
"15","they went to the town their grannie used to live",1,0.991310477256775
"16","he was brought closer to where his grannie lived",1,0.999956369400024
"17","he went to hospital",1,0.985099673271179
"18","he got to see his grannie",1,0.991223037242889
"19","it brought him closer to the small town where she was still living",1,0.999593615531921
"20","it had brought him to the hospital where his grannie lives",1,0.999764442443848
"21","he was seing things",0,0.461211979389191
"22","his gran lived there",1,0.929499983787537
"23","it made you feel sorry for the poet",0,0.00182393193244934
"24","hospital was lame",0,0.992770195007324
"25","he was brought near his grandmothers home",1,0.999527335166931
"26","the effect was still remembering her",0,0.854347765445709
"27","he was brought close to the small town where his grannie lived",1,0.999966025352478
"28","happy",0,0.0343415141105652
"29","i still vividly recall",0,0.026736855506897
"30","that he could see his granny again",1,0.99665355682373
"31","lame",1,0.961152672767639
"32","he was brought close to that small town where she was still living",1,0.9993696808815
"33","the grany felt so frail so small",0,0.0136620998382568
"34","he was lame",1,0.978462696075439
"35","he went back to the town where his grannie still lived and asked her if she could visit",1,0.962830066680908
"36","he went to hospital and the hospital was near the town his grannie lived in",1,0.999621868133545
"37","it was still very lame",1,0.989036798477173
"38","he got to meet his grannie again",1,0.999014496803284
"39","wounded ended up in hospitail still very lame",1,0.992678582668304
"40","he was brought back to wear grannie lives",1,0.996127188205719
"41","he whent to a ward",1,0.79818594455719
"42","frightening",0,0.0194943249225616
"43","it says the word wounded",0,0.00514352321624756
"44","to write and ask if she could visit me",0,0.0258685350418091
"45","he had to go home and stay in the hospital ",1,0.987193703651428
"46","that he realised the circumstance had brought him close to where his grannie lived",1,0.999958395957947
"47","he had to go to the hospital where his gran lived",1,0.999927401542664
"48","i became a solider and was wounded",0,0.0135365128517151
"49","saded",0,0.0270449817180634
"50","he can not walk",1,0.834327220916748
"51","a soldier and was wounded",0,0.00828918814659119
"52","he got closer to his grannie",1,0.996836185455322
"53","he found it lame",0,0.97968852519989
"54","home in hospital",1,0.985496759414673
"55","it brought him closer to the small time where she was living",1,0.997823059558868
"56","he realised the circumstances",0,0.00366121530532837
"57","he went to a hospital close to his grannie",1,0.994855523109436
"58","feel very lame",1,0.961529672145844
"59","he went back home",1,0.996359467506409
"60","broke then she came a soldier",0,0.0142747163772583
"61","he was sent back close to his grannie's home",1,0.998345613479614
"62","it adds a sadness to the poem",0,0.0274843573570251
"63","brought him back to the small town she lived in",1,0.999054431915283
"64","she was shocked",0,0.0250588655471802
"65","he was sent to a town near where grannie lived",1,0.99997091293335
"66","and the poet was wounded while in france",0,0.00271511077880859
"67","being back home in hospital",1,0.995586335659027
