"","validationtext","y_val","predictions"
"1","he realised where he was",0,0.992988288402557
"2","that they were very lame",1,0.995937645435333
"3","very lame",1,0.960973381996155
"4","he got to see his grann again",1,0.996435403823853
"5","it let him get close to his grannie again",1,0.9981889128685
"6","it was shocking",0,0.0404538512229919
"7","he said back home in hospital",1,0.999815821647644
"8","shocked of the circumstance",0,0.0197144150733948
"9","shock",0,0.0382550954818726
"10","he got to go home to near where his grannie lives",1,0.999999046325684
"11","good because his grannie came",1,0.988881230354309
"12","she was shocked",0,0.0534580945968628
"13","that the poet became lame",1,0.579989790916443
"14","he was hurt while in france",0,0.0186735093593597
"15","it says he was wounded which means injured",0,0.0262432396411896
"16","going to hospital and being wounded",1,0.953561902046204
"17","it had brought him to where she was living still",1,0.999963283538818
"18","he didnent feel safe",0,0.549577057361603
"19","it makes the reader feel sad",0,0.00830942392349243
"20","near his grama",1,0.986238956451416
"21","i think one of the effect could be sad because he was wonded in the war",0,0.633317351341248
"22","going home in the hospital and grannie visiting",1,0.999336421489716
"23","she never punished him for being bad",0,0.0462661683559418
"24","war",0,0.0363254547119141
"25","he went into a battle",0,0.30615645647049
"26","he was injured in france",0,0.0406189858913422
"27","hobbled throug the ward were i lay",0,0.472746759653091
"28","a shock",0,0.0305322706699371
"29","he brang back to england and near his grannie",1,0.999615788459778
"30","it brought him close to where his grannie lived",1,0.999999403953552
"31","had to go into hospital",1,0.974733293056488
"32","that he had realised the the circumstance",0,0.0116904675960541
"33","the one effect was that ehen hes injured he goes to the town where granny lived",1,0.999998152256012
"34","to write and ask if she could visit me",0,0.0605358183383942
"35","i became a soldier and was wounded while in france",0,0.00959378480911255
"36","good because he got to see his granny again",1,0.997792720794678
"37","he got very lame",1,0.99064040184021
"38","happy because he could see here again",1,0.996992349624634
"39","that he was near where his granny lived",1,0.999999403953552
"40","that he can't write",0,0.031981885433197
"41","because he was back home in hospital",1,0.999966025352478
"42","she became tiny and frail",0,0.472687989473343
"43","she was living still",0,0.994762063026428
"44","shocked to see his grannie so small",0,0.0422913134098053
"45","war broke out",0,0.014228880405426
"46","he was lame where he got hurt",1,0.93649959564209
"47","he got her back in the poem",0,0.983410656452179
"48","it brought him close to the small town where grannie lived",1,0.99999988079071
"49","broke",0,0.0453171730041504
"50","because it says years later war broke out and i became a soldier and was wounded while in france",0,0.0094352662563324
"51","that grannie was old and frail",0,0.215730607509613
"52","he gots to see his grandma because he was sent home",1,0.999701499938965
"53","he went to a hospital near home",1,0.999923706054688
"54","he couldn't go to his grannie's house",0,0.9988853931427
"55","he couldn't see her",0,0.13897705078125
"56","granny had to visit him because he couldn't go to her",1,0.914373159408569
"57","he got closer too grannie's town",1,0.999454021453857
"58","it brought him to were his grannie stilll lived",1,0.999832153320312
"59","that circumstance had brought him close to that small town where is grannie was still living",1,0.999981284141541
"60","it makes you feel gloomy and creates sadness before she arrives",0,0.043418675661087
"61","it brought him closer to the small time where she was living",1,0.999992370605469
"62","he got put in hospital",1,0.991462886333466
"63","it braught him to the town she was still living in",1,0.999951839447021
"64","he got to see his grannie agian",1,0.997006058692932
"65","going to hospital",1,0.984817981719971
"66","i seized",0,0.0215926766395569
"67","glad because he was near his gran",1,0.995550394058228
"68","one effect was he suddenly relized his was in the small town were his grannie lived",1,0.99999326467514
"69","because he was wounded he was close to his nan's house and she visited",1,0.99532413482666
"70","wounded while in france",0,0.0144578516483307
"71","it gave the poem a darker twist",0,0.0262222588062286
"72","that the man had been brought back to his grannie",1,0.995165228843689
"73","he had to go hospital",1,0.976909935474396
"74","the poet could'nt go see there granny",0,0.978821396827698
"75","the small town brought her back to where she was living",1,0.99998939037323
"76","he broke out",0,0.0184950828552246
"77","he could see her in hospital because the hospital was in the same town where grannie lived",1,0.99999988079071
"78","he made his grannie worried",0,0.880011558532715
"79","he was lame",1,0.969354450702667
"80","the poet was wounded",0,0.0252329409122467
"81","a soldier and was wounded",0,0.0216629505157471
"82","a solder was wounded",0,0.0159067809581757
"83","he gets to meet his grannie",1,0.997976183891296
"84","a soldier got wounded",0,0.0149357914924622
"85","it worries the grannie",0,0.0484329760074615
"86","back home in hospital still very lame",1,0.999909996986389
"87","was wounded",0,0.027159571647644
"88","he was in hostpital",1,0.0946044921875
"89","he could see grannie",1,0.988058030605316
